source,target,weight
8500383,8502614,330.0
8500383,8577908,720.0
8500383,8578024,60.0
8500383,8578025,1200.0
8500385,8500385,1200.0
8500385,8500386,270.0
8500385,8578021,1200.0
8500385,8578022,1200.0
8500386,8500386,1200.0
8500386,8500387,1290.0
8500386,8508862,240.0
8500386,8578020,1200.0
8500387,8500387,1200.0
8500387,8508862,1500.0
8500387,8510229,1980.0
8500387,8572352,900.0
8500387,8578026,300.0
8500387,8578028,1200.0
8500387,8578029,1200.0
8500388,8500388,1200.0
8500388,8504345,180.0
8500388,8578040,1200.0
8500480,8500480,1200.0
8500480,8508172,2040.0
8500480,8508960,810.0
8500480,8576899,600.0
8500480,8576906,1200.0
8500480,8576908,1200.0
8500494,8500494,1200.0
8500494,8500684,840.0
8500494,8572373,1200.0
8500494,8572386,1200.0
8500494,8578064,1200.0
8500494,8578065,1200.0
8500494,8588590,1200.0
8500550,8500550,1200.0
8500550,8500552,480.0
8500550,8500554,660.0
8500550,8500555,360.0
8500550,8500556,1320.0
8500550,8500559,120.0
8500550,8503574,120.0
8500550,8572464,1200.0
8500550,8572479,1200.0
8500550,8572483,1200.0
8500550,8581749,1200.0
8500552,8500552,1200.0
8500552,8500558,660.0
8500552,8500561,360.0
8500552,8572487,1200.0
8500554,8500554,1200.0
8500554,8500559,540.0
8500554,8500570,1200.0
8500554,8500767,1200.0
8500554,8572480,1200.0
8500554,8572481,1200.0
8500554,8581107,1200.0
8500555,8500555,1200.0
8500555,8500566,150.0
8500555,8503574,270.0
8500555,8572486,1200.0
8500555,8572487,1200.0
8500556,8500556,1200.0
8500556,8500557,960.0
8500556,8500559,1230.0
8500556,8500560,840.0
8500556,8500785,120.0
8500556,8572446,1200.0
8500557,8500557,1200.0
8500557,8500559,1950.0
8500557,8500560,540.0
8500557,8500784,420.0
8500558,8500558,1200.0
8500558,8500561,300.0
8500559,8500559,1200.0
8500559,8500560,1140.0
8500559,8500561,540.0
8500559,8500562,240.0
8500559,8500565,990.0
8500559,8500950,1200.0
8500560,8500560,1200.0
8500560,8500561,570.0
8500560,8500569,240.0
8500560,8500777,60.0
8500560,8572446,1200.0
8500561,8500561,1200.0
8500561,8500562,330.0
8500561,8500564,180.0
8500561,8572449,1200.0
8500562,8500562,1200.0
8500562,8500563,630.0
8500562,8500950,1200.0
8500562,8500953,1200.0
8500562,8572450,1200.0
8500563,8500563,1200.0
8500563,8500569,600.0
8500563,8500950,240.0
8500564,8500564,1200.0
8500564,8500568,360.0
8500564,8503574,540.0
8500564,8572487,240.0
8500564,8572488,1200.0
8500565,8500565,1200.0
8500565,8500570,540.0
8500565,8500579,120.0
8500565,8503890,1200.0
8500565,8572462,1200.0
8500565,8572463,1200.0
8500566,8500566,1200.0
8500566,8500572,150.0
8500566,8572487,1200.0
8500568,8500568,1200.0
8500568,8503574,900.0
8500569,8500569,1200.0
8500569,8500776,90.0
8500569,8500777,180.0
8500569,8572448,1200.0
8500570,8500570,1200.0
8500570,8500579,390.0
8500570,8581107,1200.0
8500571,8500571,1200.0
8500571,8500574,150.0
8500571,8572469,1200.0
8500571,8572471,1200.0
8500571,8572473,1200.0
8500572,8500572,1200.0
8500572,8503574,540.0
8500572,8572491,1200.0
8500572,8582955,1200.0
8500574,8500574,1200.0
8500574,8500979,360.0
8500574,8502128,1200.0
8500574,8502557,1620.0
8500574,8572465,300.0
8500574,8572468,1200.0
8500574,8577957,1200.0
8500576,8500576,1200.0
8500576,8500577,210.0
8500576,8500578,840.0
8500576,8500683,210.0
8500576,8502705,1200.0
8500576,8502707,1320.0
8500576,8502873,180.0
8500576,8572464,1200.0
8500576,8572510,1200.0
8500576,8572516,1200.0
8500576,8580328,1200.0
8500576,8581749,1200.0
8500577,8500577,1200.0
8500577,8500578,660.0
8500577,8502873,1200.0
8500577,8572516,1200.0
8500577,8572522,1200.0
8500577,8572523,1200.0
8500577,8578677,1200.0
8500577,8580328,1200.0
8500577,8581294,1200.0
8500578,8500578,1200.0
8500578,8500683,420.0
8500578,8572510,1200.0
8500578,8572516,1200.0
8500578,8572522,820.0
8500578,8572523,1200.0
8500578,8578677,1200.0
8500578,8580328,630.0
8500578,8581294,1200.0
8500579,8500579,1200.0
8500579,8500767,180.0
8500579,8572482,1200.0
8500583,8500583,1200.0
8500583,8500591,1080.0
8500583,8500978,720.0
8500583,8500983,630.0
8500583,8572397,690.0
8500583,8572413,1200.0
8500583,8572414,1200.0
8500585,8500585,1200.0
8500585,8500983,270.0
8500585,8583243,1200.0
8500588,8500588,1200.0
8500588,8500589,180.0
8500588,8572424,180.0
8500588,8572438,1200.0
8500589,8500589,1200.0
8500589,8572403,540.0
8500589,8572439,1200.0
8500589,8580575,1200.0
8500589,8581108,1200.0
8500591,8500591,1200.0
8500591,8500592,300.0
8500591,8500977,120.0
8500591,8572391,1200.0
8500592,8500592,1200.0
8500592,8500977,420.0
8500592,8502682,1200.0
8500592,8572390,1200.0
8500596,8500596,1200.0
8500596,8500685,1560.0
8500596,8500986,780.0
8500596,8572358,1200.0
8500596,8572359,1200.0
8500597,8500597,1200.0
8500597,8500674,750.0
8500597,8572321,1200.0
8500598,8500598,1200.0
8500598,8502361,1290.0
8500598,8502602,300.0
8500598,8572352,705.0
8500598,8577982,1200.0
8500598,8578037,1200.0
8500598,8578038,1200.0
8500598,8578039,1200.0
8500598,8578053,1200.0
8500598,8578054,1200.0
8500598,8578055,1200.0
8500598,8578056,1200.0
8500598,8582524,1200.0
8500598,8582525,1200.0
8500598,8590416,1200.0
8500598,8590417,1200.0
8500598,8590418,1200.0
8500598,8590422,1200.0
8500598,8590426,1200.0
8500598,8590430,1200.0
8500598,8590431,1200.0
8500598,8590432,1200.0
8500598,8590433,1200.0
8500598,8595470,1200.0
8500598,8595686,1200.0
8500598,8595987,1200.0
8500598,8595988,1200.0
8500599,8500599,1200.0
8500599,8578652,510.0
8500653,8500653,1200.0
8500653,8500988,420.0
8500655,8500655,1200.0
8500655,8500688,1140.0
8500655,8500957,390.0
8500655,8572174,1200.0
8500655,8572175,1200.0
8500656,8500656,1200.0
8500656,8500657,870.0
8500657,8500657,1200.0
8500657,8500658,300.0
8500657,8572103,1200.0
8500657,8572104,1200.0
8500658,8500658,1200.0
8500658,8500877,1140.0
8500658,8572107,1200.0
8500673,8500673,1200.0
8500673,8500686,2040.0
8500673,8572113,720.0
8500673,8572179,240.0
8500673,8572204,1200.0
8500674,8500674,1200.0
8500674,8500752,2850.0
8500674,8500762,450.0
8500674,8500774,450.0
8500674,8572314,820.0
8500674,8572315,1200.0
8500674,8572316,1200.0
8500674,8572325,860.0
8500674,8578920,1200.0
8500676,8500676,1200.0
8500676,8500680,480.0
8500676,8500751,2250.0
8500676,8571957,570.0
8500676,8571961,1200.0
8500676,8583687,1200.0
8500677,8500677,1200.0
8500677,8502485,510.0
8500677,8572070,1200.0
8500677,8572071,1200.0
8500679,8500679,1200.0
8500679,8500695,240.0
8500679,8507317,300.0
8500679,8572162,1200.0
8500679,8572166,1200.0
8500680,8500680,1200.0
8500680,8500751,2580.0
8500680,8571957,240.0
8500680,8580079,1200.0
8500680,8581144,1200.0
8500680,8581146,1200.0
8500680,8581147,1200.0
8500680,8581148,1200.0
8500682,8500682,1200.0
8500682,8578143,1020.0
8500682,8578148,1200.0
8500683,8500683,1200.0
8500683,8502874,210.0
8500683,8572516,1200.0
8500683,8578677,1200.0
8500684,8500684,1200.0
8500684,8500698,180.0
8500684,8500760,1200.0
8500684,8507332,1200.0
8500684,8572380,1200.0
8500684,8572381,1200.0
8500684,8583101,1200.0
8500685,8500685,1200.0
8500685,8500986,720.0
8500685,8582192,1200.0
8500685,8582255,1200.0
8500685,8583574,1200.0
8500685,8583576,1200.0
8500685,8583577,1200.0
8500685,8583579,1200.0
8500685,8583580,1200.0
8500685,8583581,1200.0
8500686,8500686,1200.0
8500686,8572113,1680.0
8500686,8572177,120.0
8500686,8572198,1200.0
8500686,8572199,1200.0
8500688,8500688,1200.0
8500688,8500689,450.0
8500688,8572113,690.0
8500688,8572196,1200.0
8500688,8580942,1200.0
8500689,8500689,1200.0
8500689,8500957,1080.0
8500689,8572113,810.0
8500689,8572195,1200.0
8500689,8572196,1200.0
8500689,8572197,1200.0
8500689,8580942,1200.0
8500690,8500690,1200.0
8500690,8500789,825.0
8500690,8572249,630.0
8500690,8572258,1200.0
8500690,8577361,1200.0
8500690,8583445,1200.0
8500690,8583446,1200.0
8500693,8500693,1200.0
8500693,8500972,480.0
8500693,8500985,345.0
8500693,8572226,1200.0
8500693,8572227,1200.0
8500693,8572228,1200.0
8500695,8500695,1200.0
8500695,8500954,720.0
8500695,8507317,540.0
8500695,8510076,450.0
8500695,8510077,1200.0
8500695,8572161,1200.0
8500695,8583300,1200.0
8500697,8500697,1200.0
8500697,8502618,120.0
8500697,8572165,1200.0
8500697,8581450,1200.0
8500697,8583298,1200.0
8500697,8583436,1200.0
8500698,8500698,1200.0
8500698,8500699,810.0
8500698,8500750,540.0
8500698,8572380,1200.0
8500699,8500699,1200.0
8500699,8500750,210.0
8500699,8500760,825.0
8500699,8572381,1200.0
8500699,8572382,1200.0
8500700,8500700,1200.0
8500700,8500756,60.0
8500702,8500702,1200.0
8500702,8500703,120.0
8500702,8500748,1200.0
8500702,8501460,1200.0
8500702,8510290,1200.0
8500702,8510291,1200.0
8500702,8510293,1200.0
8500702,8510475,1200.0
8500702,8530378,1200.0
8500702,8530430,1200.0
8500702,8579054,1200.0
8500703,8500703,1200.0
8500703,8500704,360.0
8500703,8500748,1200.0
8500703,8501464,1200.0
8500703,8510292,1200.0
8500703,8510293,1200.0
8500703,8530430,1200.0
8500703,8579053,1200.0
8500703,8579054,1200.0
8500704,8500704,1200.0
8500704,8500744,120.0
8500706,8500706,1200.0
8500706,8500707,675.0
8500707,8500707,1200.0
8500707,8500708,720.0
8500707,8500709,195.0
8500707,8579066,1200.0
8500708,8500708,1200.0
8500708,8500709,930.0
8500708,8579064,1200.0
8500709,8500709,1200.0
8500709,8500740,1185.0
8500709,8501465,1200.0
8500709,8501891,1470.0
8500709,8579062,1200.0
8500709,8579063,1200.0
8500710,8500710,1200.0
8500710,8501270,1260.0
8500710,8571041,3000.0
8500710,8571070,1200.0
8500710,8571071,1200.0
8500710,8571126,1200.0
8500730,8500730,1200.0
8500730,8500731,900.0
8500730,8570034,1020.0
8500730,8570061,1200.0
8500730,8581672,1200.0
8500730,8583460,1200.0
8500731,8500731,1200.0
8500731,8500732,480.0
8500731,8570056,1200.0
8500731,8583111,1200.0
8500732,8500732,1200.0
8500732,8500733,660.0
8500732,8582697,1200.0
8500733,8500733,1200.0
8500733,8500738,360.0
8500734,8500734,1200.0
8500734,8501862,1080.0
8500734,8501865,270.0
8500734,8570043,1200.0
8500736,8500736,1200.0
8500736,8500737,240.0
8500736,8579222,1200.0
8500737,8500737,1200.0
8500737,8501033,1200.0
8500737,8501860,600.0
8500737,8570034,1200.0
8500737,8579222,1200.0
8500737,8579223,1200.0
8500737,8579224,1200.0
8500737,8583424,1200.0
8500738,8500738,1200.0
8500738,8570034,660.0
8500738,8570059,1200.0
8500738,8583433,1200.0
8500738,8583860,1200.0
8500739,8500739,1200.0
8500739,8500743,780.0
8500739,8500745,1200.0
8500739,8500746,1200.0
8500739,8509018,1200.0
8500739,8509019,1200.0
8500740,8500740,1200.0
8500740,8579062,1800.0
8500740,8579067,1200.0
8500743,8500743,1200.0
8500743,8500745,600.0
8500743,8504504,1200.0
8500743,8509015,1200.0
8500743,8579034,1200.0
8500743,8579038,1200.0
8500743,8579039,1200.0
8500743,8579043,1200.0
8500743,8579044,1200.0
8500744,8500744,1200.0
8500744,8500748,420.0
8500744,8579057,1200.0
8500745,8500745,1200.0
8500745,8500746,720.0
8500745,8509018,1200.0
8500746,8500746,1200.0
8500746,8500749,180.0
8500746,8504507,1200.0
8500746,8509018,1200.0
8500746,8509019,1200.0
8500746,8579038,1200.0
8500746,8579039,1200.0
8500746,8579047,1200.0
8500748,8500748,1200.0
8500748,8501464,1200.0
8500748,8501890,600.0
8500748,8510292,1200.0
8500748,8510293,1200.0
8500748,8530378,1200.0
8500748,8530430,1200.0
8500748,8579053,1200.0
8500748,8579054,1200.0
8500749,8500749,1200.0
8500749,8504504,570.0
8500749,8509015,1200.0
8500749,8579043,1200.0
8500749,8579044,1200.0
8500750,8500750,1200.0
8500750,8500760,180.0
8500750,8572382,1200.0
8500751,8500751,1200.0
8500751,8500758,720.0
8500751,8504397,510.0
8500751,8509384,860.0
8500751,8571943,300.0
8500752,8500752,1200.0
8500752,8500754,210.0
8500752,8500755,210.0
8500752,8500958,300.0
8500752,8572115,1200.0
8500752,8572183,1200.0
8500752,8572184,1200.0
8500752,8572185,1200.0
8500753,8500753,1200.0
8500753,8500850,1710.0
8500753,8500852,420.0
8500754,8500754,1200.0
8500754,8500755,450.0
8500754,8572181,1200.0
8500754,8572183,1200.0
8500755,8500755,1200.0
8500755,8500757,240.0
8500755,8572186,1200.0
8500755,8572187,1200.0
8500755,8572188,1200.0
8500756,8500756,1200.0
8500756,8500759,2190.0
8500756,8500769,1080.0
8500756,8500889,510.0
8500756,8571926,360.0
8500757,8500757,1200.0
8500757,8500764,600.0
8500757,8572179,1020.0
8500757,8572180,930.0
8500757,8572185,300.0
8500757,8572189,1200.0
8500758,8500758,1200.0
8500758,8500861,480.0
8500758,8500884,240.0
8500758,8509384,495.0
8500758,8576775,1200.0
8500759,8500759,1200.0
8500759,8500769,690.0
8500759,8571937,1200.0
8500760,8500760,1200.0
8500760,8507332,860.0
8500760,8508776,1140.0
8500760,8572373,1260.0
8500760,8572381,1200.0
8500760,8583101,1200.0
8500762,8500762,1200.0
8500762,8500763,270.0
8500762,8572314,420.0
8500763,8500763,1200.0
8500763,8500873,210.0
8500763,8572346,1200.0
8500763,8572347,1200.0
8500764,8500764,1200.0
8500764,8500766,630.0
8500765,8500765,1200.0
8500765,8500981,630.0
8500765,8572123,1200.0
8500766,8500766,1200.0
8500766,8500768,510.0
8500766,8500770,240.0
8500767,8500767,1200.0
8500767,8500950,600.0
8500767,8503891,480.0
8500767,8572480,1200.0
8500767,8572481,1200.0
8500767,8572482,1200.0
8500768,8500768,1200.0
8500768,8500770,750.0
8500768,8572323,1200.0
8500768,8572324,1200.0
8500769,8500769,1200.0
8500769,8500889,1800.0
8500769,8571934,330.0
8500769,8571935,1200.0
8500770,8500770,1200.0
8500770,8500774,1590.0
8500770,8572180,1260.0
8500770,8572185,750.0
8500770,8572190,1200.0
8500772,8500772,1200.0
8500772,8500963,690.0
8500774,8500774,1200.0
8500774,8572180,2850.0
8500774,8572314,690.0
8500774,8572315,360.0
8500774,8572319,1200.0
8500774,8572320,1200.0
8500775,8500775,1200.0
8500775,8572132,510.0
8500775,8572210,1200.0
8500776,8500776,1200.0
8500776,8500777,270.0
8500777,8500777,1200.0
8500777,8500784,480.0
8500777,8500950,1020.0
8500777,8572403,900.0
8500777,8572441,540.0
8500777,8572447,1200.0
8500777,8572448,1200.0
8500778,8500778,1200.0
8500778,8500779,150.0
8500778,8572311,1200.0
8500779,8500779,1200.0
8500779,8500780,1665.0
8500779,8500781,300.0
8500779,8572311,630.0
8500779,8572312,1200.0
8500780,8500780,1200.0
8500780,8500781,1590.0
8500780,8500782,300.0
8500780,8572305,1200.0
8500780,8572306,1200.0
8500781,8500781,1200.0
8500781,8500782,1590.0
8500781,8500996,510.0
8500781,8572308,1200.0
8500781,8572309,1200.0
8500782,8500782,1200.0
8500782,8500996,1800.0
8500782,8572303,1200.0
8500782,8572304,1200.0
8500783,8500783,1200.0
8500783,8572240,720.0
8500783,8572244,1200.0
8500784,8500784,1200.0
8500784,8500785,180.0
8500784,8572445,1200.0
8500785,8500785,1200.0
8500785,8500950,1500.0
8500785,8572403,1590.0
8500785,8572441,480.0
8500785,8572443,705.0
8500785,8572444,1200.0
8500786,8500786,1200.0
8500786,8502705,820.0
8500786,8572464,1200.0
8500786,8572510,1200.0
8500786,8581749,1200.0
8500789,8500789,1200.0
8500789,8572249,1080.0
8500789,8572256,1200.0
8500789,8572258,820.0
8500789,8572313,840.0
8500789,8577361,1200.0
8500789,8580475,1200.0
8500789,8580477,1200.0
8500789,8582231,1200.0
8500789,8582232,1200.0
8500789,8582233,1200.0
8500789,8583446,1200.0
8500799,8500799,1200.0
8500799,8500971,330.0
8500799,8572217,1200.0
8500799,8572218,1200.0
8500799,8595733,1200.0
8500850,8500850,1200.0
8500850,8500851,300.0
8500850,8500852,1080.0
8500850,8500855,180.0
8500850,8578323,1200.0
8500850,8578324,1200.0
8500850,8589400,1200.0
8500851,8500851,1200.0
8500851,8500852,450.0
8500851,8578325,1200.0
8500851,8578326,1200.0
8500851,8578327,1200.0
8500852,8500852,1200.0
8500852,8500855,930.0
8500852,8500857,330.0
8500852,8506070,820.0
8500852,8578244,1200.0
8500852,8578330,1200.0
8500852,8578331,1200.0
8500853,8500853,1200.0
8500853,8500854,540.0
8500853,8503676,840.0
8500854,8500854,1200.0
8500854,8500858,540.0
8500854,8500960,1380.0
8500854,8500984,930.0
8500854,8505138,600.0
8500854,8517131,1200.0
8500854,8572240,660.0
8500854,8578348,330.0
8500854,8578350,1200.0
8500855,8500855,1200.0
8500855,8500857,930.0
8500855,8500859,270.0
8500855,8578323,1200.0
8500857,8500857,1200.0
8500857,8500859,1200.0
8500857,8506070,540.0
8500857,8578244,180.0
8500857,8578336,1200.0
8500858,8500858,1200.0
8500858,8572212,300.0
8500858,8578318,1200.0
8500858,8589402,1200.0
8500858,8589407,1200.0
8500858,8589420,1200.0
8500858,8589423,1200.0
8500858,8589425,1200.0
8500858,8589426,1200.0
8500858,8594336,1200.0
8500858,8595445,1200.0
8500859,8500859,1200.0
8500859,8504806,300.0
8500859,8506065,1200.0
8500859,8506070,1560.0
8500859,8510216,660.0
8500859,8572212,270.0
8500859,8572214,1200.0
8500859,8572230,1200.0
8500859,8572231,1200.0
8500859,8572232,1200.0
8500859,8578321,1200.0
8500859,8589421,1200.0
8500859,8589422,1200.0
8500860,8500860,1200.0
8500860,8500863,210.0
8500861,8500861,1200.0
8500861,8500867,210.0
8500861,8500882,840.0
8500861,8571949,1200.0
8500863,8500863,1200.0
8500863,8500864,840.0
8500863,8500865,615.0
8500863,8576783,1200.0
8500863,8588897,1200.0
8500864,8500864,1200.0
8500864,8500865,270.0
8500864,8576786,1200.0
8500865,8500865,1200.0
8500865,8500866,300.0
8500865,8500869,1200.0
8500865,8576785,1200.0
8500866,8500866,1200.0
8500866,8500868,120.0
8500867,8500867,1200.0
8500867,8500878,450.0
8500868,8500868,1200.0
8500868,8500869,270.0
8500868,8576785,1200.0
8500868,8588202,1200.0
8500869,8500869,1200.0
8500869,8500874,840.0
8500873,8500873,1200.0
8500873,8500989,120.0
8500873,8572347,1200.0
8500874,8500874,1200.0
8500874,8500875,1260.0
8500874,8571934,420.0
8500875,8500875,1200.0
8500875,8500878,180.0
8500877,8500877,1200.0
8500877,8572034,2010.0
8500877,8576784,1200.0
8500878,8500878,1200.0
8500878,8500879,240.0
8500878,8571934,1860.0
8500879,8500879,1200.0
8500879,8500880,90.0
8500879,8500881,300.0
8500880,8500880,1200.0
8500880,8500881,210.0
8500881,8500881,1200.0
8500881,8500882,210.0
8500881,8500883,420.0
8500882,8500882,1200.0
8500882,8500883,120.0
8500883,8500883,1200.0
8500883,8500884,120.0
8500883,8576778,1200.0
8500883,8594639,1200.0
8500884,8500884,1200.0
8500884,8500885,630.0
8500884,8576777,1200.0
8500885,8500885,1200.0
8500885,8500886,330.0
8500885,8509384,1110.0
8500885,8571945,870.0
8500885,8572026,1680.0
8500886,8500886,1200.0
8500886,8500887,120.0
8500887,8500887,1200.0
8500887,8500888,60.0
8500888,8500888,1200.0
8500888,8500889,240.0
8500888,8571925,1200.0
8500888,8571926,1200.0
8500888,8596125,1200.0
8500889,8500889,1200.0
8500889,8571923,675.0
8500889,8571925,1200.0
8500897,8500897,1200.0
8500897,8500898,780.0
8500897,8500994,645.0
8500897,8519562,900.0
8500897,8578143,1200.0
8500897,8578168,600.0
8500897,8580373,1200.0
8500897,8588487,1200.0
8500897,8588489,1200.0
8500897,8588773,1200.0
8500897,8588775,1200.0
8500897,8588779,1200.0
8500897,8588780,1200.0
8500897,8589327,1200.0
8500897,8589333,1200.0
8500897,8589336,1200.0
8500897,8589345,1200.0
8500897,8589369,1200.0
8500898,8500898,1200.0
8500898,8500899,675.0
8500898,8500994,420.0
8500898,8517409,1200.0
8500898,8519562,480.0
8500898,8578143,750.0
8500898,8578144,480.0
8500898,8578152,990.0
8500898,8578158,1200.0
8500898,8588063,1500.0
8500898,8588766,860.0
8500898,8588769,1200.0
8500898,8588773,1200.0
8500898,8588774,1200.0
8500898,8588775,1200.0
8500898,8588779,645.0
8500898,8588780,1200.0
8500898,8589292,570.0
8500898,8589305,1200.0
8500898,8589306,555.0
8500898,8589309,1200.0
8500898,8589319,1200.0
8500898,8589326,270.0
8500898,8589336,1200.0
8500898,8589344,1200.0
8500898,8589352,1200.0
8500898,8589376,1200.0
8500899,8500899,1200.0
8500899,8500994,600.0
8500899,8517409,1410.0
8500899,8519560,900.0
8500899,8519562,660.0
8500899,8578143,495.0
8500899,8588063,1620.0
8500899,8588766,360.0
8500899,8588767,360.0
8500899,8588768,330.0
8500899,8588769,1200.0
8500899,8588770,840.0
8500899,8588774,1200.0
8500899,8588779,1200.0
8500899,8589305,1200.0
8500899,8589316,1200.0
8500899,8589319,1200.0
8500899,8589326,1200.0
8500899,8589341,1200.0
8500899,8589344,1200.0
8500899,8589350,1200.0
8500899,8589352,1200.0
8500899,8589355,1200.0
8500899,8589358,1200.0
8500899,8589376,1200.0
8500899,8592321,1200.0
8500899,8596016,1200.0
8500926,8500926,1200.0
8500926,8587020,480.0
8500926,8590515,1200.0
8500926,8590519,1200.0
8500926,8590616,1200.0
8500926,8590618,1200.0
8500926,8590737,1200.0
8500926,8590738,1200.0
8500949,8500949,1200.0
8500949,8501748,630.0
8500949,8501962,1200.0
8500949,8571177,1200.0
8500949,8571178,1200.0
8500950,8500950,1200.0
8500950,8500953,660.0
8500950,8503890,1020.0
8500950,8503891,1080.0
8500950,8572450,1200.0
8500953,8500953,1200.0
8500953,8572403,2400.0
8500953,8572441,2040.0
8500953,8572443,1140.0
8500953,8572449,300.0
