id,source,target,weight
8572143-8572144,8572143,8572144,663
8572144-8572145,8572144,8572145,663
8572145-8572158,8572145,8572158,663
8572158-8572159,8572158,8572159,663
8572159-8572160,8572159,8572160,332
8572161-8572162,8572161,8572162,5664
8572164-8572165,8572164,8572165,7307
8572164-8572166,8572164,8572166,6364
8572165-8579553,8572165,8579553,7194
8572165-8583298,8572165,8583298,113
8572166-8583311,8572166,8583311,748
8572167-8583300,8572167,8583300,1154
8572168-8572169,8572168,8572169,6878
8572169-8572170,8572169,8572170,6878
8572170-8572171,8572170,8572171,6755
8572170-8580734,8572170,8580734,123
8572171-8580734,8572171,8580734,232
8572173-8580734,8572173,8580734,33
8572175-8580734,8572175,8580734,6164
8572196-8580734,8572196,8580734,65
8572197-8580734,8572197,8580734,302
8572171-8572172,8572171,8572172,6522
8572172-8572173,8572172,8572173,6522
8572173-8572174,8572173,8572174,6424
8572173-8572195,8572173,8572195,65
8572194-8572195,8572194,8572195,5499
8572174-8572175,8572174,8572175,6452
8572177-8572178,8572177,8572178,4491
8572177-8572198,8572177,8572198,752
8572179-8572198,8572179,8572198,3442
8572180-8572198,8572180,8572198,2729
8572177-8572200,8572177,8572200,370
8572178-8572200,8572178,8572200,173
8572198-8572200,8572198,8572200,3286
8572199-8572200,8572199,8572200,2608
8572178-8572202,8572178,8572202,2468
8572180-8572202,8572180,8572202,123
8572199-8572202,8572199,8572202,243
8572201-8572202,8572201,8572202,2536
8572180-8572181,8572180,8572181,9458
8572181-8572183,8572181,8572183,9458
8572183-8572184,8572183,8572184,9457
8572185-8572186,8572185,8572186,9907
8572186-8572187,8572186,8572187,9907
8572187-8572188,8572187,8572188,9907
8572188-8572189,8572188,8572189,9894
8572189-8572190,8572189,8572190,2332
8572190-8572191,8572190,8572191,2332
8572191-8572192,8572191,8572192,2332
8572192-8572193,8572192,8572193,937
8572195-8572196,8572195,8572196,7566
8572195-8579511,8572195,8579511,1635
8572197-8579511,8572197,8579511,3562
8572195-8580942,8572195,8580942,162
8579511-8580942,8579511,8580942,5196
8580734-8580942,8580734,8580942,274
8572196-8572197,8572196,8572197,2739
8572198-8572199,8572198,8572199,2276
8572199-8581849,8572199,8581849,342
8572201-8581849,8572201,8581849,615
8572204-8581849,8572204,8581849,5247
8572200-8572201,8572200,8572201,2324
8572202-8572203,8572202,8572203,5370
8572203-8572204,8572203,8572204,5370
8572212-8572214,8572212,8572214,17972
8572212-8572220,8572212,8572220,4394
8572212-8572221,8572212,8572221,2280
8572220-8572221,8572220,8572221,4394
8572212-8572229,8572212,8572229,12200
8572212-8572351,8572212,8572351,6455
8572349-8572351,8572349,8572351,7255
8572212-8578305,8572212,8578305,28051
8572212-8578316,8572212,8578316,318
8578315-8578316,8578315,8578316,28051
8572212-8578318,8572212,8578318,24190
8578317-8578318,8578317,8578318,16447
8572212-8578320,8572212,8578320,48761
8572218-8578320,8572218,8578320,17972
8572239-8578320,8572239,8578320,159
8578244-8578320,8578244,8578320,261
8578246-8578320,8578246,8578320,10020
8578248-8578320,8578248,8578320,161
8578317-8578320,8578317,8578320,6084
8578318-8578320,8578318,8578320,23903
8572212-8589401,8572212,8589401,2131
8578318-8589401,8578318,8589401,27
8578320-8589401,8578320,8589401,2624
8588878-8589401,8588878,8589401,29847
8572212-8589407,8572212,8589407,696
8588855-8589407,8588855,8589407,11922
8589401-8589407,8589401,8589407,4466
8589404-8589407,8589404,8589407,6533
8589405-8589407,8589405,8589407,9308
8589406-8589407,8589406,8589407,15674
8572214-8572215,8572214,8572215,17972
8572215-8572216,8572215,8572216,17972
8572216-8572217,8572216,8572217,17972
8572217-8572218,8572217,8572218,17972
8572221-8572222,8572221,8572222,6674
8572222-8572223,8572222,8572223,6688
8572223-8572224,8572223,8572224,6675
8572224-8572225,8572224,8572225,4995
8572225-8572226,8572225,8572226,5534
8572226-8572227,8572226,8572227,5534
8572227-8572228,8572227,8572228,5534
8572228-8580933,8572228,8580933,4394
8572229-8572230,8572229,8572230,12200
8572230-8572231,8572230,8572231,12200
8572231-8572232,8572231,8572232,12200
8572232-8572233,8572232,8572233,12200
8572233-8572235,8572233,8572235,12200
8572235-8572236,8572235,8572236,11082
8572235-8572237,8572235,8572237,196
8572236-8572237,8572236,8572237,11082
8572238-8572239,8572238,8572239,12252
8572240-8572244,8572240,8572244,2218
8572240-8579714,8572240,8579714,385
8578320-8579714,8578320,8579714,159
8578346-8579714,8578346,8579714,514
8578348-8579714,8578348,8579714,231
8578349-8579714,8578349,8579714,1383
8578350-8579714,8578350,8579714,52
8578356-8579714,8578356,8579714,9528
8572244-8572245,8572244,8572245,2232
8572245-8572246,8572245,8572246,2218
8572246-8572247,8572246,8572247,2218
8572247-8572248,8572247,8572248,2232
8572249-8572250,8572249,8572250,18945
8572249-8577508,8572249,8577508,14974
8572250-8572251,8572250,8572251,4409
8572250-8572270,8572250,8572270,3936
8572251-8572252,8572251,8572252,4299
8572252-8572256,8572252,8572256,108
8572258-8577361,8572258,8577361,115
8572313-8577361,8572313,8577361,4022
8572270-8589428,8572270,8589428,7207
8572270-8589429,8572270,8589429,108
8589428-8589429,8589428,8589429,7221
8572282-8572283,8572282,8572283,11454
8572282-8572284,8572282,8572284,245
8572283-8572284,8572283,8572284,10776
8572282-8572299,8572282,8572299,5696
8572282-8572301,8572282,8572301,99
8572299-8572301,8572299,8572301,351
8572284-8572285,8572284,8572285,11288
8572285-8572286,8572285,8572286,3963
8572285-8572293,8572285,8572293,7298
8572286-8572290,8572286,8572290,3963
8572290-8572291,8572290,8572291,3879
8572291-8572294,8572291,8572294,503
8572293-8572294,8572293,8572294,7298
8572291-8580467,8572291,8580467,3212
8572298-8580467,8572298,8580467,443
8572291-8582142,8572291,8582142,248
8580467-8582142,8580467,8582142,3631
8572294-8572295,8572294,8572295,502
8572294-8572296,8572294,8572296,6887
8572295-8572296,8572295,8572296,503
8572296-8572297,8572296,8572297,7390
8572297-8572298,8572297,8572298,7828
8572299-8572307,8572299,8572307,4807
8572306-8572307,8572306,8572307,351
8572301-8572302,8572301,8572302,449
8572302-8572303,8572302,8572303,449
8572303-8572304,8572303,8572304,449
8572304-8572305,8572304,8572305,449
8572305-8572306,8572305,8572306,319
8572307-8572308,8572307,8572308,5256
8572308-8572309,8572308,8572309,5158
8572311-8572312,8572311,8572312,5046
8572313-8580474,8572313,8580474,858
8577361-8580474,8577361,8580474,712
8572313-8580475,8572313,8580475,240
8580474-8580475,8580474,8580475,789
8572313-8582230,8572313,8582230,568
8577361-8582230,8577361,8582230,3277
8580475-8582230,8580475,8582230,121
8580477-8582230,8580477,8582230,938
8572315-8572316,8572315,8572316,6493
8572315-8572343,8572315,8572343,7362
8572316-8572317,8572316,8572317,6493
8572317-8572318,8572317,8572318,6493
8572318-8572319,8572318,8572319,6578
8572319-8572320,8572319,8572320,6578
8572320-8572321,8572320,8572321,6493
8572321-8572322,8572321,8572322,878
8572322-8572323,8572322,8572323,937
8572323-8572324,8572323,8572324,937
8572325-8572372,8572325,8572372,3787
8572371-8572372,8572371,8572372,9169
8572343-8572344,8572343,8572344,7362
8572344-8572345,8572344,8572345,7255
8572345-8572346,8572345,8572346,7255
8572346-8572347,8572346,8572347,7255
8572347-8572348,8572347,8572348,7255
8572348-8572349,8572348,8572349,7255
8572351-8578240,8572351,8578240,6455
8572351-8579178,8572351,8579178,7255
8572352-8572353,8572352,8572353,33763
8572352-8577982,8572352,8577982,31332
8572352-8577986,8572352,8577986,31813
8577985-8577986,8577985,8577986,16404
8572352-8578029,8572352,8578029,246
8577985-8578029,8577985,8578029,493
8578028-8578029,8578028,8578029,33972
8572352-8578038,8572352,8578038,30731
8577994-8578038,8577994,8578038,210
8578025-8578038,8578025,8578038,13933
8578037-8578038,8578037,8578038,34222
8572352-8578040,8572352,8578040,5705
8572352-8578046,8572352,8578046,32007
8578045-8578046,8578045,8578046,5705
8572352-8590405,8572352,8590405,738
8590290-8590405,8590290,8590405,31325
8572352-8590416,8572352,8590416,467
8578039-8590416,8578039,8590416,30067
8572353-8572354,8572353,8572354,33763
8572354-8572355,8572354,8572355,33763
8572355-8572682,8572355,8572682,24848
8572681-8572682,8572681,8572682,16432
8572355-8572683,8572355,8572683,8915
8572368-8572683,8572368,8572683,1222
8572372-8572683,8572372,8572683,5767
8572682-8572683,8572682,8572683,41281
8572356-8572358,8572356,8572358,6989
8572358-8572359,8572358,8572359,6988
8572359-8572360,8572359,8572360,6985
8572360-8572361,8572360,8572361,6986
8572362-8572363,8572362,8572363,7360
8572363-8572364,8572363,8572364,7360
8572364-8572365,8572364,8572365,7360
8572365-8572366,8572365,8572366,7360
8572367-8572368,8572367,8572368,7405
8572368-8572369,8572368,8572369,6181
8572369-8572370,8572369,8572370,6281
8572370-8572371,8572370,8572371,6281
8572372-8578920,8572372,8578920,3787
8572372-8583574,8572372,8583574,1590
8572373-8572376,8572373,8572376,5729
8572376-8572377,8572376,8572377,5729
8572377-8572378,8572377,8572378,5729
8572378-8572380,8572378,8572380,5729
8572380-8572381,8572380,8572381,5729
8572381-8572382,8572381,8572382,5235
8572381-8572383,8572381,8572383,494
8572382-8572383,8572382,8572383,659
8572382-8572386,8572382,8572386,4258
8572385-8572386,8572385,8572386,1473
8572383-8572384,8572383,8572384,1473
8572384-8572385,8572384,8572385,1473
8572386-8578064,8572386,8578064,2134
8572386-8583101,8572386,8583101,3595
8578065-8583101,8578065,8583101,2134
8572387-8578682,8572387,8578682,1327
8578681-8578682,8578681,8578682,11770
8572387-8590164,8572387,8590164,2302
8580638-8590164,8580638,8590164,2301
8572387-8590169,8572387,8590169,88
8572578-8590169,8572578,8590169,5227
8578914-8590169,8578914,8590169,616
8580638-8590169,8580638,8590169,5929
8572388-8578007,8572388,8578007,14921
8572388-8578659,8572388,8578659,1057
8578644-8578659,8578644,8578659,10792
8572389-8572390,8572389,8572390,23245
8572390-8594929,8572390,8594929,88
8590156-8594929,8590156,8594929,88
8590159-8594929,8590159,8594929,88
8590216-8594929,8590216,8594929,968
8590261-8594929,8590261,8594929,1056
8594393-8594929,8594393,8594929,705
8572391-8572392,8572391,8572392,7970
8572392-8572393,8572392,8572393,7970
8572394-8572395,8572394,8572395,8169
8572396-8572413,8572396,8572413,963
8572398-8572413,8572398,8572413,148
8572397-8572398,8572397,8572398,9136
8572397-8577981,8572397,8577981,6584
8572414-8577981,8572414,8577981,963
8572415-8577981,8572415,8577981,593
8572398-8572399,8572398,8572399,6150
8572398-8572748,8572398,8572748,2982
8572422-8572748,8572422,8572748,7267
8572437-8572748,8572437,8572748,84
8572398-8581529,8572398,8581529,309
8572413-8581529,8572413,8581529,148
8572748-8581529,8572748,8581529,3273
8572399-8572400,8572399,8572400,6150
8572403-8572415,8572403,8572415,13395
8572403-8572416,8572403,8572416,2071
8572415-8572416,8572415,8572416,3746
8572403-8572437,8572403,8572437,636
8572422-8572437,8572422,8572437,84
8572424-8572437,8572424,8572437,225
8572403-8572438,8572403,8572438,230
8572424-8572438,8572424,8572438,3216
8572437-8572438,8572437,8572438,267
8572413-8572414,8572413,8572414,963
8572415-8581949,8572415,8581949,5557
8577981-8581949,8577981,8581949,429
8578644-8581949,8578644,8581949,108
8572415-8582053,8572415,8582053,857
8580562-8582053,8580562,8582053,3746
8580733-8582053,8580733,8582053,2366
8581949-8582053,8581949,8582053,6150
8572416-8572417,8572416,8572417,6386
8572417-8572418,8572417,8572418,6264
8572417-8580562,8572417,8580562,122
8572748-8580562,8572748,8580562,5695
8572418-8572419,8572418,8572419,7349
8572419-8572420,8572419,8572420,7351
8572420-8572421,8572420,8572421,7351
8572421-8572422,8572421,8572422,7351
8572436-8580733,8572436,8580733,3298
8572438-8572439,8572438,8572439,3536
8572438-8572440,8572438,8572440,192
8572439-8572440,8572439,8572440,3465
8572440-8580575,8572440,8580575,3536
8572441-8572446,8572441,8572446,442
8572445-8572446,8572445,8572446,3898
8572441-8580184,8572441,8580184,214
8572530-8580184,8572530,8580184,6202
8572536-8580184,8572536,8580184,493
8572537-8580184,8572537,8580184,216
8572443-8572444,8572443,8572444,10661
8572444-8572445,8572444,8572445,10647
8572445-8580165,8572445,8580165,239
8572446-8580165,8572446,8580165,651
8572448-8580165,8572448,8580165,86
8572464-8580165,8572464,8580165,4754
8572446-8572447,8572446,8572447,5081
8572447-8572448,8572447,8572448,5081
8572453-8572456,8572453,8572456,22273
8572453-8581896,8572453,8581896,309
8572456-8581896,8572456,8581896,289
8581044-8581896,8581044,8581896,14481
8581561-8581896,8581561,8581896,7002
8572455-8572457,8572455,8572457,6055
8572456-8572655,8572456,8572655,21993
8572457-8572458,8572457,8572458,5694
8572458-8572459,8572458,8572459,5694
8572459-8572460,8572459,8572460,6055
8572462-8572463,8572462,8572463,5908
8572463-8572480,8572463,8572480,106
8572464-8572480,8572464,8572480,5802
8572464-8572479,8572464,8572479,7440
8572464-8572483,8572464,8572483,10809
8572479-8572483,8572479,8572483,7440
8572465-8572468,8572465,8572468,4128
8572467-8572468,8572467,8572468,726
8572466-8572467,8572466,8572467,5104
8572466-8577957,8572466,8577957,958
8572467-8577957,8572467,8577957,4610
8572476-8577957,8572476,8577957,726
8572468-8572469,8572468,8572469,4854
8572469-8572471,8572469,8572471,4854
8572471-8572473,8572471,8572473,4854
8572473-8572474,8572473,8572474,2422
8572473-8572476,8572473,8572476,2430
8572474-8572476,8572474,8572476,2422
8572480-8572481,8572480,8572481,5584
8572481-8572482,8572481,8572482,5584
8572482-8581106,8572482,8581106,5465
8572483-8572484,8572483,8572484,18249
8572484-8572485,8572484,8572485,18249
8572485-8572486,8572485,8572486,18249
8572486-8572491,8572486,8572491,8333
8572487-8572488,8572487,8572488,5937
8572491-8572492,8572491,8572492,5217
8572491-8582955,8572491,8582955,3116
8577360-8582955,8577360,8582955,4919
8572492-8572493,8572492,8572493,4919
8572494-8572528,8572494,8572528,3889
8572494-8572530,8572494,8572530,7310
8572528-8572530,8572528,8572530,458
8572494-8577360,8572494,8577360,5217
8572495-8572496,8572495,8572496,7860
8572496-8572497,8572496,8572497,7861
8572497-8572524,8572497,8572524,3847
8572497-8580164,8572497,8580164,1450
8572524-8580164,8572524,8580164,1096
8572579-8580164,8572579,8580164,1203
8572497-8580326,8572497,8580326,1144
8572524-8580326,8572524,8580326,1086
8572579-8580326,8572579,8580326,1205
8580164-8580326,8580164,8580326,3265
8572500-8572503,8572500,8572503,96
8572502-8572503,8572502,8572503,5926
8572501-8572502,8572501,8572502,425
8572503-8572531,8572503,8572531,96
8572503-8578779,8572503,8578779,4647
8572503-8578780,8572503,8578780,425
8578779-8578780,8578779,8578780,3182
8572503-8582513,8572503,8582513,1092
8578780-8582513,8578780,8582513,1193
8582509-8582513,8582509,8582513,104
8582512-8582513,8582512,8582513,397
8572510-8581749,8572510,8581749,4827
8572521-8581749,8572521,8581749,4804
8578677-8581749,8578677,8581749,118
8581294-8581749,8581294,8581749,7887
8581730-8581749,8581730,8581749,7219
8572511-8572512,8572511,8572512,6797
8572511-8578677,8572511,8578677,104
8572515-8578677,8572515,8578677,7219
8578674-8578677,8578674,8578677,12124
8572513-8572514,8572513,8572514,19145
8572514-8572515,8572514,8572515,18709
8572515-8580730,8572515,8580730,121
8578677-8580730,8578677,8580730,7219
8578914-8580730,8578914,8580730,704
8580638-8580730,8580638,8580730,11101
8572516-8572517,8572516,8572517,5172
8572517-8572518,8572517,8572518,5172
8572518-8572519,8572518,8572519,5172
8572519-8572520,8572519,8572520,5172
8572520-8572521,8572520,8572521,5171
8572522-8572523,8572522,8572523,4123
8572528-8572529,8572528,8572529,3210
8572529-8581109,8572529,8581109,3403
8580320-8581109,8580320,8581109,486
8580329-8581109,8580329,8581109,7108
8572530-8572532,8572530,8572532,494
8572530-8572536,8572530,8572536,216
8572535-8572536,8572535,8572536,494
8572530-8580320,8572530,8580320,486
8580184-8580320,8580184,8580320,6718
8572532-8572533,8572532,8572533,494
8572533-8572534,8572533,8572534,494
8572534-8572535,8572534,8572535,494
8572536-8572537,8572536,8572537,216
8572544-8572622,8572544,8572622,2036
8572610-8572622,8572610,8572622,536
8572621-8572622,8572621,8572622,3032
8572544-8572628,8572544,8572628,3661
8572544-8580314,8572544,8580314,2139
8572621-8580314,8572621,8580314,2140
8572544-8580354,8572544,8580354,1008
8572546-8572547,8572546,8572547,7391
8572547-8580634,8572547,8580634,4256
8580311-8580634,8580311,8580634,3263
8572553-8572554,8572553,8572554,4839
8572553-8579815,8572553,8579815,1613
8578914-8579815,8578914,8579815,1550
8579692-8579815,8579692,8579815,12118
8572555-8572556,8572555,8572556,17959
8572556-8572557,8572556,8572557,4946
8572556-8572558,8572556,8572558,12934
8572557-8572558,8572557,8572558,4946
8572558-8579692,8572558,8579692,855
8572559-8579692,8572559,8579692,4821
8572561-8579692,8572561,8579692,3448
8578681-8579692,8578681,8579692,4626
8578914-8579692,8578914,8579692,3810
8572560-8572561,8572560,8572561,3982
8572560-8572595,8572560,8572595,12202
8572560-8572597,8572560,8572597,1208
8572596-8572597,8572596,8572597,12202
8572560-8572598,8572560,8572598,536
8572561-8572598,8572561,8572598,534
8572597-8572598,8572597,8572598,13410
8572570-8572607,8572570,8572607,6051
8572574-8572575,8572574,8572575,17516
8572574-8578668,8572574,8578668,5499
8572578-8578668,8572578,8578668,5479
8572580-8578668,8572580,8578668,10009
8572581-8578668,8572581,8578668,12213
8572575-8572576,8572575,8572576,8567
8572575-8572577,8572575,8572577,8949
8572576-8572577,8572576,8572577,8567
8572578-8572579,8572578,8572579,9778
8572578-8590172,8572578,8590172,88
8578914-8590172,8578914,8590172,2906
8580638-8590172,8580638,8590172,4664
8590169-8590172,8590169,8590172,10276
8590171-8590172,8590171,8590172,9552
8572579-8578674,8572579,8578674,7253
