Id,Label,timeset,pageranks,modularity_class,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub
8579094,"Ballaigues, Vers-chez-Barrat",,0.00003,35,1,1,2,5705,5705,11410,9,0.188235,0.240129,2597,0,0
8579096,"Ballaigues, Jura-Rosaly",,0.000028,35,1,1,2,5281,5281,10562,11,0.144231,0.187845,2073,0,0
8579098,"Lignerolle, CVE",,0.000042,35,1,1,2,5318,5318,10636,9,0.187919,0.232115,1591,0,0
8577286,"Littau, Stächenrain",,0.000045,92,2,1,3,3850,3850,7700,20,0.074671,0.111627,3006,0,0
8577287,"Hellbühl, Moosschür",,0.000049,92,1,1,2,3850,3850,7700,19,0.079114,0.116026,2894,0,0
8577288,"Hellbühl, Post",,0.000052,92,1,1,2,3850,3850,7700,18,0.084192,0.121108,2780,0,0
8577289,"Hellbühl, Mittler Büel",,0.000055,92,1,1,2,3850,3850,7700,17,0.090056,0.127086,2664,0,0
8577290,"Ruswil, Ziswil",,0.000058,92,1,1,2,3850,3850,7700,16,0.096907,0.134272,2546,0,0
8577291,"Ruswil, Schlatt",,0.00006,92,1,1,2,3850,3850,7700,15,0.105023,0.143166,2426,0,0
8577292,"Ruswil, Moos",,0.000062,92,1,1,2,3850,3850,7700,14,0.114796,0.15463,2304,0,0
8577294,"Ruswil, Sonnhöfli",,0.00008,92,4,1,5,7050,7050,14100,12,0.141914,0.194493,4515,0,0
8577305,"Grosswangen, Hauelen",,0.000051,92,1,2,3,3275,3275,6550,1,1,1,10,0,0
8577296,"Ruswil, Soppenstig",,0.000033,92,1,1,2,5575,5575,11150,10,0.168478,0.211482,2581,0,0
8577297,"Buttisholz, Stalten",,0.000039,92,1,1,2,5575,5575,11150,9,0.196078,0.242712,2435,0,0
8581320,"Neuenkirch, Lippenrüti",,0.000053,90,2,1,3,14341,9429,23770,4,0.4,0.46875,390,0,0
8577300,"Buttisholz, Allmend",,0.000023,92,1,1,2,3275,3275,6550,6,0.259259,0.37381,900,0,0
8577301,"Grosswangen, Rot",,0.00003,92,1,1,2,3275,3275,6550,5,0.3,0.413889,726,0,0
8577302,"Grosswangen, Ed. Huber-Strasse",,0.000037,92,1,1,2,3275,3275,6550,4,0.357143,0.466667,550,0,0
8577303,"Grosswangen, Post",,0.000042,92,1,1,2,3275,3275,6550,3,0.444444,0.541667,372,0,0
8577304,"Grosswangen, Schutz",,0.000047,92,1,1,2,3275,3275,6550,2,0.6,0.666667,192,0,0
8588185,"Hellbühl, Unter Hellbühl",,0.000074,92,3,1,4,3850,3150,7000,1,1,1,182,0,0
8577308,"Bioggio Molinazzo, Stazione",,0.000077,102,3,1,4,20487,22904,43391,17,0.095057,0.114012,1522.791667,0,0
8577309,"Wald ZH, Binzholz",,0.000017,67,1,1,2,546,551,1097,24,0.070447,0.117804,196,0,0
8577316,"Wald ZH, Farnboden",,0.000026,67,1,1,2,551,551,1102,23,0.073937,0.121512,208,0,0
8577319,"Mauensee, Breiten",,0.000034,59,1,1,2,2950,2950,5900,10,0.159091,0.204181,633,0,0
8577320,"Mauensee, Schloss",,0.00004,59,1,1,2,2950,2950,5900,9,0.182432,0.228013,539,0,0
8577321,"Kottwil, Seewagen",,0.000045,59,1,1,2,2950,2950,5900,8,0.214876,0.263965,443,0,0
8577325,"Oberkirch, Feldhöfli",,0.000034,92,2,1,3,1825,1825,3650,9,0.180556,0.263858,1295,0,0
8577326,"Oberkirch, Zum gold. Wagen",,0.00004,92,1,1,2,1825,1825,3650,8,0.20339,0.285615,1127,0,0
8577329,"Nottwil, SPZ",,0.000074,92,2,1,3,3725,3625,7350,5,0.346154,0.42963,1656,0,0
8577330,"Nottwil, Abzw. Bahnhof",,0.000074,92,1,3,4,3625,3625,7250,4,0.470588,0.614583,1480,0,0
8577334,"Buttisholz, Fürti",,0.000048,92,1,2,3,1850,1850,3700,3,0.571429,0.708333,12,0,0
8588511,"Sursee, Spital Fussweg",,0.000052,92,2,1,3,1800,1800,3600,3,0.5,0.611111,0,0,0
8577331,"Nottwil, Rüteli",,0.000032,92,1,1,2,1850,1850,3700,6,0.28,0.385714,558,0,0
8577332,"Nottwil, Büel",,0.000038,92,1,1,2,1850,1850,3700,5,0.333333,0.436111,378,0,0
8577333,"Buttisholz, Gattwil",,0.000043,92,1,1,2,1850,1850,3700,4,0.416667,0.516667,196,0,0
8577335,"Ruswil, Freieck",,0.000042,92,2,1,3,2475,2475,4950,8,0.204545,0.315873,1584,0,0
8577336,"Ruswil, Althus",,0.000047,92,1,1,2,2475,2475,4950,7,0.228571,0.341964,1416,0,0
8577337,"Wolhusen, Hohrüti/Höchweid",,0.000051,92,1,1,2,2475,2475,4950,6,0.259259,0.37381,1246,0,0
8577339,"Wald ZH, Dieterswil",,0.000033,67,1,1,2,551,551,1102,22,0.077844,0.125647,218,0,0
8577340,"Wald ZH, Ober-Feld",,0.000039,67,1,1,2,551,551,1102,21,0.082251,0.130317,226,0,0
8577341,"Wald ZH, Blattenbach",,0.000044,67,1,1,2,551,551,1102,20,0.087264,0.135671,232,0,0
8577343,"Wald ZH, Tänler",,0.000048,67,1,1,2,551,551,1102,19,0.093023,0.14193,236,0,0
8577344,"Wald ZH, Etzelstrasse",,0.000052,67,1,1,2,551,551,1102,18,0.099715,0.149438,238,0,0
8582230,"Möhlin, Bata Park",,0.000053,2,4,2,6,4904,5169,10073,3,0.545455,0.638889,49.875,0,0
8582233,"Möhlin, Kleemattstrasse",,0.000032,2,1,3,4,4253,4035,8288,1,1,1,3,0,0
8582259,"Möhlin, Bäumlimatt Mitte",,0.000048,2,3,2,5,2160,878,3038,1,1,1,3.833333,0,0
8578508,"Gossau SG, Langfeld",,0.000043,71,2,2,4,16412,16412,32824,17,0.106408,0.130283,315.063002,0,0
8577369,Flüelen Gruonbach,,0.000046,93,2,1,3,25097,25096,50193,26,0.074319,0.099376,73,0,0
8577371,Flüelen Hauptplatz,,0.000065,93,2,1,3,25453,25444,50897,24,0.085271,0.112686,395,0,0
8577372,Flüelen Reider,,0.000066,93,1,1,2,25444,25445,50889,23,0.092161,0.121888,407,0,0
8577373,Altdorf Moosbad,,0.000067,93,1,1,2,25445,25445,50890,22,0.10035,0.133997,417,0,0
8577375,Altdorf Spital,,0.000153,93,7,3,10,37172,37172,74344,20,0.122449,0.181672,1833.366667,0,0
8588569,Bürglen Urnertor,,0.000141,93,2,3,5,26393,25951,52344,4,0.5,0.680556,533,0,0
8588654,Amsteg Schulhaus,,0.000054,93,1,3,4,22368,12268,34636,2,0.8,0.875,14,0,0
8591899,Göschenen Ausserdorf,,0.000056,93,1,2,3,7518,6445,13963,1,1,1,16,0,0
8591900,Flüelen Matte,,0.000133,93,4,1,5,12545,12545,25090,1,1,1,0,0,0
8577377,Altdorf Dätwyler,,0.000082,93,3,3,6,50658,50668,101326,18,0.154426,0.241647,3769.138095,0,0
8577383,Schattdorf Rossgiessen,,0.000077,93,2,3,5,32561,32517,65078,23,0.129568,0.243738,1238.609524,0,0
8577378,Schattdorf Grund,,0.000034,93,1,1,2,26392,26393,52785,17,0.122356,0.155939,1065,0,0
8577382,Schattdorf Rüttigarten,,0.000049,93,1,1,2,5848,6168,12016,24,0.116006,0.188328,245.071429,0,0
8577381,Schattdorf Chastelen,,0.000045,93,2,1,3,6169,5848,12017,25,0.105125,0.159114,199.071429,0,0
8577386,Erstfeld Bahnhof,,0.000044,93,1,2,3,24648,24646,49294,20,0.133501,0.247741,721,0,0
8577396,Wassen Post,,0.000089,93,4,2,6,7612,7771,15383,14,0.179389,0.276704,3372.188095,0,0
8581319,"Spiringen, Rütti",,0.000067,93,3,2,5,1913,1759,3672,7,0.280702,0.353199,1637.8,0,0
8583353,"Unterschächen, Lehnacher",,0.000044,93,1,2,3,851,851,1702,7,0.280374,0.357302,308,0,0
8583355,"Unterschächen, Ritzen",,0.000036,93,1,1,2,456,456,912,7,0.269231,0.329252,28,0,0
8587291,Seedorf Reussbrücke,,0.000111,93,1,3,4,18570,18571,37141,7,0.333333,0.427126,551.538095,0,0
8577384,Erstfeld Lindenried,,0.000033,93,1,1,2,24603,24648,49251,22,0.108696,0.167917,837,0,0
8577385,Erstfeld  Unterdorf,,0.000039,93,1,1,2,24648,24648,49296,21,0.119734,0.195838,780,0,0
8577387,Silenen Schützen,,0.000029,93,1,1,2,22366,22368,44734,19,0.107438,0.147226,576,0,0
8577388,Silenen Ellbogenkapelle,,0.000036,93,1,1,2,22368,22368,44736,18,0.118056,0.161702,513,0,0
8577389,Silenen Efibach,,0.000041,93,1,1,2,22368,22368,44736,17,0.131234,0.181985,448,0,0
8577390,Silenen Gemeindehaus,,0.000046,93,1,1,2,22368,21856,44224,16,0.148036,0.213179,381,0,0
8587775,Altdorf Chornmatt,,0.000061,93,2,3,5,17131,17131,34262,4,0.5,0.654762,333.383333,0,0
8588124,Seedorf Wyden,,0.000028,93,1,2,3,9056,9056,18112,4,0.461538,0.597222,0,0,0
8588567,Altdorf Langmatt,,0.000059,93,3,2,5,23465,23313,46778,4,0.454545,0.616667,241.266667,0,0
8577399,"Goldau, Löwenplatz",,0.000018,91,1,1,2,33729,42624,76353,34,0.082287,0.123992,0,0,0
8577400,"Goldau, Tierpark",,0.000033,91,2,4,6,43600,38791,82391,33,0.089193,0.150879,1009.059524,0,0
8577402,"Oberarth, Rischi",,0.000033,91,2,3,5,39962,35196,75158,33,0.088374,0.144471,451,0,0
8577403,"Oberarth, Bifang",,0.00002,91,1,1,2,32306,35255,67561,33,0.086552,0.128291,0,0,0
8577401,"Goldau, Bischofshusen",,0.000018,91,1,1,2,30161,35255,65416,34,0.081597,0.120879,0,0,0
8577404,"Oberarth, Dorf",,0.000052,91,4,3,7,41394,35165,76559,32,0.094244,0.154685,9533.092857,0,0
8577453,"Schwyz, Stoosbahn",,0.000053,91,5,3,8,19059,14533,33592,17,0.146341,0.242914,7648.419048,0,0
8588293,"Muotathal, Lustnau",,0.000079,91,1,2,3,14804,15570,30374,12,0.194286,0.278888,685.5,0,0
8577421,"Schwyz, Lützelmatt",,0.00006,91,9,1,10,33476,35423,68899,32,0.091972,0.133243,12692.783333,0,0
8577422,"Schwyz, Nietenbach",,0.000062,91,1,1,2,35423,35423,70846,31,0.100727,0.157502,12601.783333,0,0
8577425,"Lauerz, Otten",,0.000036,91,2,1,3,13525,13523,27048,25,0.096552,0.131301,1036.933333,0,0
8577426,"Lauerz, Schwanau",,0.000042,91,1,1,2,13523,13522,27045,24,0.10578,0.148134,858.933333,0,0
8577427,"Lauerz, Seegütli",,0.000046,91,1,1,2,13522,13532,27054,23,0.117073,0.173748,678.933333,0,0
8587959,"Steinen, Dorfbrücke",,0.000034,91,2,1,3,13720,13641,27361,14,0.151408,0.200093,1840.466667,0,0
8577430,"Ibach, Mythen Center",,0.000059,91,7,2,9,61980,57915,119895,29,0.087022,0.145115,5975.416667,0,0
8592409,"Schwyz, Drei Könige",,0.000161,91,7,4,11,31012,21483,52495,5,0.4,0.522917,4123.166667,0,0
8592413,"Schwyz, Kollegi",,0.000045,91,1,2,3,3672,2290,5962,3,0.545455,0.638889,1131,0,0
8594730,"Schwyz, Spital Haupteingang",,0.000055,91,2,1,3,9124,4523,13647,2,0.6,0.666667,78.5,0,0
8577433,"Ibach, Diesel",,0.000022,91,2,1,3,34014,34387,68401,27,0.071477,0.095589,1357,0,0
8577434,"Ingenbohl, Fuchsenen",,0.00003,91,1,1,2,34387,34387,68774,26,0.076253,0.102343,1184,0,0
8577436,"Brunnen, Kantonalbank",,0.000059,91,4,2,6,45632,48665,94297,24,0.088185,0.126505,9893,0,0
8577438,"Brunnen, Hafenstrasse",,0.000036,91,1,1,2,32839,32839,65678,23,0.09254,0.120068,8586,0,0
8577439,"Brunnen, Heideweg",,0.000041,91,1,1,2,32839,32839,65678,22,0.100937,0.132861,8401,0,0
8577440,"Brunnen, Sportplatzweg",,0.000046,91,1,2,3,32839,32839,65678,21,0.111111,0.152961,8214,0,0
8577441,"Brunnen, Hopfräben",,0.00003,91,1,1,2,15977,15977,31954,21,0.110081,0.144044,0,0,0
8577442,"Brunnen, Seilbahn Urmiberg",,0.000056,91,2,1,3,32839,32946,65785,20,0.122396,0.16592,7834,0,0
8577444,"Brunnen, Fallenbach",,0.000028,91,1,1,2,28011,28018,56029,20,0.137519,0.190407,895,0,0
8577448,"Schwyz, Obstmühle/Friedhof",,0.000038,91,4,2,6,21300,20590,41890,21,0.104039,0.150898,2377,0,0
8577449,"Schwyz, Spital",,0.000027,91,1,1,2,14805,14805,29610,20,0.100313,0.136679,1228,0,0
8577450,"Schwyz, Grundkapelle",,0.000034,91,1,1,2,14805,15570,30375,19,0.109756,0.150772,1008,0,0
8577451,"Schwyz, Schützenhaus",,0.00004,91,1,1,2,15570,15570,31140,18,0.121331,0.171237,786,0,0
8587533,"Muotathal, hintere Brücke",,0.000093,91,2,3,5,17336,17337,34673,15,0.148026,0.235803,2698.333333,0,0
8577454,"Ried (Muotathal), Grünenwald",,0.000045,91,2,1,3,12378,15570,27948,26,0.065483,0.100099,5996,0,0
8577455,"Ried (Muotathal), Selgis",,0.000049,91,1,1,2,15570,15570,31140,25,0.068884,0.103609,5766,0,0
8577456,"Ried (Muotathal), Hesigen",,0.000052,91,1,1,2,15570,15570,31140,24,0.072704,0.107604,5534,0,0
8577457,"Ried (Muotathal), Mühlestuden",,0.000056,91,1,1,2,15570,15570,31140,23,0.077029,0.112215,5300,0,0
8577458,"Ried (Muotathal), Kappelmatt",,0.000058,91,1,1,2,15570,15570,31140,22,0.081967,0.117627,5064,0,0
8577459,"Ried (Muotathal), Vord. Brücke",,0.00006,91,1,1,2,15570,15570,31140,21,0.087662,0.124116,4826,0,0
8577460,"Muotathal, Föllmisbrücke",,0.000062,91,1,1,2,15570,15570,31140,20,0.094306,0.132111,4586,0,0
8577461,"Muotathal, Nuschlau",,0.000064,91,1,1,2,15570,15570,31140,19,0.102161,0.142337,4344,0,0
8577463,"Muotathal, Sternen",,0.000087,91,3,1,4,17331,17337,34668,17,0.123153,0.176688,3963.333333,0,0
8577464,"Muotathal, Säge",,0.000085,91,1,2,3,17337,17337,34674,16,0.13764,0.214321,3714.333333,0,0
8577470,"Bisisthal, Zentrale EBS",,0.000054,91,1,1,2,1767,1766,3533,16,0.131429,0.188444,92,0,0
8577466,"Muotathal, Balm",,0.000047,91,1,1,2,1767,1767,3534,18,0.107865,0.149603,600,0,0
8577467,"Bisisthal, Herrgott",,0.000051,91,1,1,2,1767,1767,3534,17,0.118388,0.164916,347,0,0
8577471,"Schwyz, Herrengasse",,0.000051,91,4,1,5,28600,29787,58387,18,0.123711,0.166056,7955,0,0
8577472,"Schwyz, Nietenbachstrasse",,0.000054,91,1,2,3,29787,26003,55790,17,0.139216,0.198639,7713,0,0
8577473,"Schwyz, Verkehrsamt",,0.000034,91,1,1,2,16200,15854,32054,16,0.107527,0.185166,5868,0,0
8577474,"Schwyz, Kaltbach",,0.00004,91,1,1,2,15854,16269,32123,15,0.114458,0.193126,5572,0,0
8577475,"Schwyz, Mettli",,0.000045,91,1,1,2,16269,16269,32538,14,0.122449,0.202051,5274,0,0
8577476,"Schwyz, Burg",,0.000049,91,1,1,2,16269,16269,32538,13,0.131783,0.212186,4974,0,0
8577477,"Schwyz, Hirschen",,0.000052,91,1,1,2,16269,16269,32538,12,0.142857,0.223886,4672,0,0
8577478,"Steinen, Spiegelberg Schlag",,0.000055,91,1,1,2,16269,16269,32538,11,0.15625,0.237701,4368,0,0
8577479,"Steinen, Spiegelberg",,0.000058,91,1,1,2,16269,16269,32538,10,0.17284,0.254535,4062,0,0
8577480,"Steinen, Adelboden",,0.00006,91,1,1,2,16269,16058,32327,9,0.19403,0.276038,3754,0,0
8577481,"Steinen, Rigiblick",,0.000062,91,1,1,2,16058,16269,32327,8,0.222222,0.305655,3444,0,0
8577482,"Sattel, Erli",,0.000064,91,1,1,2,16269,16269,32538,7,0.261905,0.352381,3132,0,0
8577486,"Schwyz, Laubstrasse",,0.000033,91,4,1,5,17171,16819,33990,16,0.134545,0.18692,5283,0,0
8577487,"Rickenbach SZ, Dorf",,0.000039,91,1,1,2,16819,17399,34218,15,0.151261,0.215101,5041,0,0
8577488,"Rickenbach SZ, Stalden",,0.000044,91,1,3,4,17399,17399,34798,14,0.173267,0.272732,4797,0,0
8577499,"Ibergeregg, Passhöhe",,0.000063,91,1,3,4,934,845,1779,8,0.23301,0.338641,1083,0,0
8577502,"Oberiberg, Laburg",,0.000041,91,1,2,3,746,746,1492,8,0.216495,0.299717,42,0,0
8587768,"Schwyz, Achermann",,0.000059,91,3,1,4,8713,8422,17135,8,0.208333,0.264702,0,0,0
8577489,"Rickenbach SZ, Aufiberg/Gruobi",,0.000023,91,1,1,2,934,934,1868,18,0.085427,0.13655,3653,0,0
8577490,"Rickenbach SZ, Windstock",,0.000031,91,1,1,2,934,934,1868,17,0.090659,0.14175,3405,0,0
8577491,"Rickenbach SZ, Chaisten",,0.000037,91,1,1,2,934,934,1868,16,0.096677,0.147672,3155,0,0
8577492,"Rickenbach SZ, Meinradsrank",,0.000042,91,1,1,2,934,934,1868,15,0.103679,0.154525,2903,0,0
8577493,"Rickenbach SZ, Lauenen",,0.000047,91,1,1,2,934,934,1868,14,0.11194,0.16262,2649,0,0
8577494,"Rickenbach SZ, Handgruobi",,0.000051,91,1,1,2,934,934,1868,13,0.121849,0.172432,2393,0,0
8577495,"Rickenbach SZ, Gründel/St Karl",,0.000054,91,1,1,2,934,934,1868,12,0.133971,0.184739,2135,0,0
8577496,"Rickenbach SZ, Oberberg",,0.000057,91,1,1,2,934,934,1868,11,0.149171,0.200927,1875,0,0
8577497,"Ibergeregg, Eseltritt",,0.000059,91,1,1,2,934,934,1868,10,0.168831,0.223794,1613,0,0
8577498,"Ibergeregg, Riedmatt",,0.000061,91,1,1,2,934,934,1868,9,0.195312,0.260349,1349,0,0
8577500,"Ibergeregg, Alpstubli",,0.000029,91,1,1,2,657,746,1403,10,0.161972,0.218927,584,0,0
8577501,"Oberiberg, Wandli",,0.000035,91,1,1,2,746,746,1492,9,0.184874,0.246609,314,0,0
8589206,"Zofingen, Schwimmbad",,0.000066,94,1,1,2,8190,5856,14046,1,1,1,1,0,0
8577505,"Morschach, Swiss Holiday Park",,0.000036,91,1,1,2,15826,16019,31845,3,0.5,0.611111,846,0,0
8577506,"Morschach, Schwyzerhöhe",,0.000041,91,1,1,2,16019,16019,32038,2,0.666667,0.75,566,0,0
8577507,"Morschach, Luftseilbahn",,0.000046,91,1,1,2,16019,16019,32038,1,1,1,284,0,0
8578358,"Kaiseraugst, Hoffmann-La Roche",,0.00003,2,2,2,4,11577,11577,23154,8,0.24,0.347817,1480,0,0
8577509,"Richterswil, Säumerstrasse",,0.000012,113,1,1,2,16654,16654,33308,24,0.075342,0.119451,6,0,0
8577510,"Wollerau, Höfli",,0.000021,113,1,1,2,16654,16654,33308,23,0.07963,0.124158,48,0,0
8577511,"Wollerau, Hermannsweid",,0.000029,113,1,1,2,16654,16654,33308,22,0.084507,0.129621,88,0,0
8577512,"Wollerau, Schwalbenboden",,0.000036,113,1,1,2,16654,16654,33308,21,0.09011,0.136092,126,0,0
8577513,"Wollerau, Studenbühl",,0.000041,113,1,1,2,16654,16654,33308,20,0.096618,0.143959,162,0,0
8577514,"Wollerau, Schollenmatt",,0.000046,113,1,1,2,16654,16654,33308,19,0.104278,0.153854,196,0,0
8577518,"Wollerau, Fürti",,0.000124,113,2,1,3,26462,26462,52924,16,0.138462,0.214918,1093,0,0
8581279,"Wollerau, Bahnhof",,0.00006,113,1,1,2,13217,9573,22790,5,0.315789,0.422222,72,0,0
8577520,"Etoy, L'Espérance",,0.000041,5,2,1,3,5505,5505,11010,19,0.080586,0.101421,405,0,0
8577521,"Wollerau, Hafen",,0.000045,113,2,1,3,18175,18175,36350,19,0.099707,0.152868,240,0,0
8577522,"Wollerau, Wyssenfluh",,0.00005,113,1,1,2,18175,18175,36350,18,0.107492,0.162862,213,0,0
8577523,"Wollerau, Weingarten/Bellevue",,0.000053,113,1,1,2,18175,18175,36350,17,0.116788,0.176024,184,0,0
8577524,"Wollerau, Obermühle",,0.000056,113,1,1,2,18175,18175,36350,16,0.128099,0.194744,153,0,0
8577528,"Schwändi b. Schwanden GL, Adler",,0.000039,128,1,1,2,5419,5419,10838,7,0.255814,0.349351,11,0,0
8588281,"Elm, Obmoos",,0.000033,128,1,1,2,7022,6790,13812,2,0.666667,0.75,0,0,0
8577527,"Schwanden GL, Buchen",,0.000033,128,1,1,2,5419,5419,10838,8,0.218182,0.303671,119,0,0
8577555,"Etoy, Romanèche",,0.000046,5,1,1,2,5505,5505,11010,18,0.086653,0.107319,471,0,0
8577557,"Etoy, village",,0.00005,5,1,1,2,5505,5505,11010,17,0.093784,0.114368,535,0,0
8577558,"Etoy, Bas du Rossé",,0.000053,5,1,1,2,5505,5505,11010,16,0.102286,0.122954,597,0,0
8577562,"Etoy, En Folliar",,0.000056,5,1,1,2,5505,5505,11010,15,0.112601,0.133668,657,0,0
8577590,"Etoy, En Bellevue",,0.000059,5,1,1,2,5505,5504,11009,14,0.125378,0.147456,715,0,0
8577591,"Buchillon, Grands-Bois",,0.000061,5,1,1,2,5504,5505,11009,13,0.141623,0.165962,771,0,0
8577592,"Buchillon, collège",,0.000062,5,1,1,2,5505,5505,11010,12,0.162978,0.192378,825,0,0
8589250,"Tolochenaz,cimetière de Morges",,0.000026,5,1,1,2,6167,6167,12334,8,0.222222,0.339732,168,0,0
8589262,"St-Prex, Taillecou",,0.000059,5,1,1,2,6259,6260,12519,3,0.5,0.611111,63,0,0
8577605,"Sattel, Krone",,0.000083,91,3,2,5,14344,9481,23825,5,0.380952,0.514583,2616,0,0
8587534,"Rothenthurm, Biberegg",,0.000046,91,1,1,2,3720,4737,8457,5,0.35,0.445238,0,0,0
8577608,"Font, village",,0.000011,13,0,1,1,0,4735,4735,19,0.124191,0.165487,0,0,0
8577623,"Estavayer-le-Lac, CO",,0.000052,13,3,5,8,14850,12801,27651,11,0.244444,0.440297,5330.828571,0,0
8577613,"Treytorrens (Payerne), Nord",,0.00003,13,1,1,2,4214,4214,8428,14,0.15528,0.222158,636,0,0
8577614,"Treytorrens (Payerne), village",,0.000036,13,1,1,2,4214,4214,8428,13,0.176471,0.256811,342,0,0
8588820,"Vesin, cordonnerie",,0.000072,13,2,1,3,5501,4719,10220,1,1,1,0.5,0,0
8577626,"Bussy FR, croisée",,0.000028,13,1,1,2,4909,4909,9818,4,0.4,0.520833,4,0,0
8577625,"Sévaz, village",,0.00002,13,1,1,2,3408,4909,8317,5,0.333333,0.456667,322,0,0
8577628,Morens FR,,0.000043,13,2,1,3,6410,3408,9818,3,0.5,0.611111,605.828571,0,0
8577629,"Rueyres-les-Prés, La Chavane",,0.000048,13,1,1,2,3408,3556,6964,2,0.666667,0.75,283.828571,0,0
8577834,"Gletterens, village",,0.000089,126,2,5,7,11936,11584,23520,10,0.202422,0.253059,818.495044,0,0
8583428,"Payerne, aérodrome",,0.00006,13,2,2,4,3142,3142,6284,2,0.666667,0.75,690,0,0
8583724,"Grandcour, rte d'Estavayer",,0.000042,13,1,1,2,3066,3066,6132,2,0.666667,0.75,2,0,0
8588723,"Domdidier, CO",,0.000089,126,5,4,9,11302,11279,22581,4,0.538462,0.72619,5632.806851,0,0
8577630,"Niederteufen, alte Post",,0.00004,71,1,1,2,71,71,142,1,1,1,327,0,0
8577632,"Estavayer-le-Lac, La Corbière",,0.00002,13,1,1,2,6195,6195,12390,10,0.166667,0.263757,3128,0,0
8577633,"Montbrelloz, bif.",,0.000028,13,1,1,2,6195,4461,10656,9,0.183333,0.28153,2817,0,0
8577634,"Montbrelloz, village",,0.000034,13,1,1,2,4461,6195,10656,8,0.204082,0.302738,2504,0,0
8577635,"Forel FR, Forestel",,0.00004,13,1,1,2,6195,6195,12390,7,0.230769,0.328836,2189,0,0
8577636,"Forel FR, La Vernase",,0.000045,13,1,1,2,6195,6195,12390,6,0.266667,0.3625,1872,0,0
8577637,"Forel FR, village",,0.000049,13,1,1,2,6195,6195,12390,5,0.318182,0.409524,1553,0,0
8577645,"Cheseaux-sur-L., Martheray",,0.000035,10,1,1,2,8368,8368,16736,18,0.11307,0.133621,1830.5,0,0
8577647,"Brenles, La Gaîté",,0.000045,13,1,1,2,2408,1116,3524,10,0.174419,0.250899,1362,0,0
8577648,"Chavannes-sur-Moudon, Burinaux",,0.000049,13,1,1,2,1116,2130,3246,9,0.197183,0.274178,922,0,0
8577649,"Chavannes-sur-Moudon, La Puçaz",,0.000053,13,1,1,2,2130,2263,4393,8,0.22807,0.307784,480,0,0
8577656,"Ursy, Au Clos",,0.000033,13,2,1,3,10739,11021,21760,12,0.148148,0.228053,2535,0,0
8577657,"Rue, Chez Cottet",,0.000039,13,1,1,2,11021,11021,22042,11,0.163043,0.243627,2043,0,0
8577658,"Rue, La Grotte",,0.000044,13,1,1,2,11021,11021,22042,10,0.181818,0.263464,1549,0,0
8577659,"Rue, Montet bif.",,0.000048,13,1,1,2,11021,11021,22042,9,0.206349,0.29069,1053,0,0
8577660,"Rue, L'Abergement",,0.000052,13,1,1,2,11021,11020,22041,8,0.24,0.333433,555,0,0
8577669,"Mézières FR, Parqueterie",,0.000024,13,1,1,2,13604,13608,27212,19,0.115062,0.134733,49442.945437,0,0
8594993,"Sâles, laiterie",,0.000088,13,2,1,3,12091,7862,19953,4,0.416667,0.516667,15,0,0
8596064,"Vuisternens-dt-Romont, école",,0.000046,13,1,2,3,4757,5335,10092,3,0.555556,0.666667,1355.661905,0,0
8588865,"Bouloz, Chavannaz",,0.000032,13,1,1,2,923,923,1846,8,0.22619,0.301441,377.25,0,0
8593284,"Bulle, Saucens",,0.000056,13,2,2,4,27490,26700,54190,8,0.240964,0.348869,1087.066667,0,0
8593289,"Morlon, Eglise",,0.000061,13,2,2,4,26701,27600,54301,8,0.234568,0.340915,514.466667,0,0
8577676,"Porsel, Les Bois",,0.000063,13,3,1,4,5664,5670,11334,21,0.09709,0.107969,3384.071429,0,0
8577677,"Pont (Veveyse), Perey-Martin",,0.000064,13,1,1,2,5670,5670,11340,20,0.107266,0.120797,3278.071429,0,0
8596069,"Sommentier, En Chesaux",,0.00008,13,1,2,3,4134,3414,7548,1,1,1,695,0,0
8577688,"Romont FR, La Halle",,0.000077,13,3,1,4,8543,8543,17086,10,0.176471,0.252003,3144.57381,0,0
8577689,"Villaraboud, Beauregard",,0.000076,13,1,3,4,8543,6213,14756,9,0.204082,0.321925,2647.57381,0,0
8595957,"Ursy, Derrière la Grange",,0.000173,13,3,1,4,15262,15258,30520,2,0.666667,0.75,289.42619,0,0
8596060,"Romont FR, Les Echervettes",,0.000179,13,2,1,3,19839,4581,24420,1,1,1,120.509524,0,0
8577691,"Chavannes-Les-Forts, La Pierra",,0.000032,13,1,1,2,1466,1898,3364,10,0.195876,0.257665,1218,0,0
8577693,"Prez-vers-Siviriez, Les Combes",,0.000038,13,1,1,2,1898,1898,3796,9,0.230769,0.297906,717,0,0
8577697,"Vauderens, Route d'Ursy",,0.000086,13,3,1,4,13078,12036,25114,5,0.346154,0.42963,1427.462771,0,0
8587962,"Promasens, Les Planches",,0.000058,13,2,1,3,10983,9328,20311,3,0.5,0.611111,18,0,0
8592166,"Moudon, Verger",,0.000104,13,1,1,2,7530,5267,12797,3,0.5,0.611111,510.283333,0,0
8577700,"Montet (Glâne), Les Jordils",,0.000048,13,2,1,3,4267,5267,9534,6,0.285714,0.408333,956.767965,0,0
8577701,"Montet (Glâne), village",,0.000052,13,1,1,2,5267,5267,10534,5,0.333333,0.456667,444.767965,0,0
