stop_id,stop_name,stop_lon,stop_lat
8500016,Basel St. Johann,2610076.0,1268853.0
8530303,Les Fumeaux,2571080.0,1106578.0
8500090,Basel Bad Bf,2612665.0,1268525.0
8500105,Moutier,2595643.0,1236644.0
8500109,Delémont,2593310.0,1245689.0
8500113,Laufen,2604830.0,1252062.0
8500120,Courtételle,2590880.0,1243560.0
8500121,Courfaivre,2588855.0,1242702.0
8500329,Koblenz,2659293.0,1272481.0
8500320,Stein-Säckingen,2638414.0,1265778.0
8500313,Rheinfelden Augarten,2624799.0,1266180.0
8500186,Alle,2576581.0,1252649.0
8517142,Lancy-Bachet,2498892.0,1114497.0
8530783,Chez-le-Maître-Ecoles,2506791.0,1161635.0
8500214,Egerkingen,2627245.0,1240506.0
8516219,Mellingen Heitersberg,2663206.0,1253367.0
8516187,Zug Schutzengel,2681009.0,1225303.0
8516161,Bern Wankdorf,2602043.0,1201862.0
8516155,Lancy-Pont-Rouge,2498573.0,1115793.0
8500218,Olten,2635442.0,1244671.0
8500217,Olten Hammer,2634690.0,1244290.0
8500216,Wangen bei Olten,2632476.0,1243482.0
8515997,Root D4,2670982.0,1217514.0
8515996,Hünenberg Zythus,2676678.0,1225232.0
8515995,Cham Alpenblick,2678285.0,1226218.0
8515993,Baar Lindenpark,2681739.0,1226359.0
8515992,Baar Neufeld,2681786.0,1226956.0
8500215,Hägendorf,2630628.0,1242235.0
8500213,Oberbuchsiten,2625190.0,1239427.0
8501035,Allaman,2520212.0,1147689.0
8500212,Oensingen,2620520.0,1237162.0
8500211,Niederbipp,2619387.0,1235532.0
8500210,Wangen an der Aare,2616479.0,1231249.0
8500209,Deitingen,2613656.0,1229715.0
8500208,Luterbach-Attisholz,2610976.0,1229590.0
8500207,Solothurn,2607884.0,1228144.0
8500206,Solothurn West,2607070.0,1228424.0
8500205,Bellach,2605242.0,1228662.0
8500204,Selzach,2601364.0,1227743.0
8500203,Bettlach,2599223.0,1227112.0
8500202,Grenchen Süd,2596934.0,1226426.0
8500201,Lengnau BE,2594537.0,1225389.0
8500200,Pieterlen,2592537.0,1224503.0
8516272,Genève-Champel,2500789.0,1116451.0
8516273,Genève-Eaux-Vives,2501814.0,1117463.0
8516274,Chêne-Bourg,2504180.0,1116886.0
8516283,Genève-Sécheron,2500154.0,1119825.0
8517131,Pratteln Salina Raurica,2620428.0,1264463.0
8500261,Langendorf,2605678.0,1229661.0
8501033,Rolle,2515331.0,1146309.0
8501031,Gland,2510093.0,1141631.0
8501030,Nyon,2507482.0,1137716.0
8501026,Genève-Aéroport,2497660.0,1120989.0
8501023,Coppet,2503661.0,1130324.0
8501022,Versoix,2501892.0,1126165.0
8501021,Genthod-Bellevue,2500942.0,1123625.0
8501020,Chambésy,2500400.0,1121878.0
8501015,Tannay,2503127.0,1129249.0
8501014,Mies,2502073.0,1128248.0
8501013,Pont-Céard,2501676.0,1126957.0
8500190,Les Emibois,2565637.0,1231319.0
8500191,Saignelégier,2566359.0,1233845.0
8501012,Creux-de-Genthod,2501521.0,1124397.0
8501011,Les Tuileries,2500419.0,1122878.0
8501008,Genève,2499969.0,1118468.0
8501007,Vernier,2496242.0,1119699.0
8501006,Meyrin,2494934.0,1119901.0
8501003,Satigny,2491891.0,1119054.0
8501002,Russin,2490324.0,1116210.0
8501000,Zimeysa,2494090.0,1119794.0
8516354,Wolhusen Weid,2647897.0,1212917.0
8516353,Baldegg Kloster,2663820.0,1225860.0
8516351,Kriens Mattenhof,2665657.0,1208753.0
8516350,Buchrain,2669699.0,1216257.0
8501104,Le Day,2520520.0,1174842.0
8500124,St-Ursanne,2579404.0,1246354.0
8501114,Eclépens,2532168.0,1167713.0
8501113,Bavois,2532735.0,1171096.0
8500021,Pratteln,2618994.0,1263578.0
8501116,Vufflens-la-Ville,2530406.0,1158734.0
8501110,Ependes VD,2536501.0,1177585.0
8501111,Essert-Pittet,2534415.0,1175523.0
8501112,Chavornay,2533438.0,1173579.0
8500020,Muttenz,2615758.0,1264783.0
8501115,Cossonay-Penthalaz,2529903.0,1162049.0
8572581,"Baden, Kantonsschule",2666006.0,1258180.0
8582480,"Grindelwald, Pfingsteggbahn",2646555.0,1163745.0
8587766,"Arcegno, Cruglio",2700705.0,1112900.0
8587748,"Gwatt, Moos",2614109.0,1174482.0
8582448,"Bitsch, Bahnhof",2644438.0,1131774.0
8582452,"Sion, Casernes",2595270.0,1119598.0
8582454,"Iselisberg, Abzweigung",2705327.0,1271774.0
8582457,"Uesslingen, Zollhausweg",2704936.0,1270939.0
8582467,"Bad Ragaz, Bahnhofstrasse",2756999.0,1208238.0
8582476,"Grindelwald, Bodmi",2646168.0,1164390.0
8582477,"Grindelwald, Kreuzweg",2645852.0,1164390.0
8572550,"Baden, Postautostation",2665574.0,1258886.0
8572078,"Porrentruy, Mont Terri",2571790.0,1251191.0
8582478,"Grindelwald, Naturfreundehaus",2645732.0,1164339.0
8572079,"Bressaucourt, bas du village",2570014.0,1248711.0
8582481,"Grindelwald, Mettenbergbrücke",2646618.0,1163550.0
8570178,"Bottens, croisée",2540360.0,1163133.0
8572080,"Bressaucourt, poste",2569623.0,1248584.0
8582389,"Torgon, Planchamp",2556900.0,1129972.0
8572081,"Bressaucourt, Les Brussattes",2569434.0,1248434.0
8572082,"Fontenais,place de la Fontaine",2572912.0,1250446.0
8583071,"Jonen, Radmühle",2672176.0,1239448.0
8582482,"Grindelwald, Mettenberg",2646575.0,1163362.0
8582483,"Grindelwald, Aspi",2646408.0,1163127.0
8582485,"Grindelwald, Gletscherschlucht",2646535.0,1162630.0
8583062,"Niederuzwil, Gaswerk",2728562.0,1256766.0
8582486,"Düdingen, Warpel",2581836.0,1189671.0
8572084,Villars-sur-Fontenais,2572947.0,1248613.0
8583061,"Niederuzwil, Bienenstrasse",2728514.0,1256643.0
8583060,"Niederuzwil, Post",2728512.0,1256457.0
8572075,"Beurnevésin, Couronne",2577466.0,1260141.0
8572074,"Beurnevésin, poste",2577170.0,1260204.0
8572580,"Baden, Schulhausplatz",2665529.0,1258221.0
8587782,"Frinvillier, bif sur Vauffelin",2586520.0,1224245.0
8572578,"Untersiggenthal, Gemeindehaus",2661641.0,1261223.0
8572577,"Untersiggenthal, Schönegg",2662536.0,1260899.0
8582398,"Winterthur, Loorstrasse",2696637.0,1263100.0
8572575,"Kirchdorf AG, Aesch",2663438.0,1260438.0
8572574,"Nussbaumen AG, Breite",2664703.0,1259862.0
8572572,"Ennetbaden, Goldwand",2665815.0,1259448.0
8582404,"Lüchingen, Wannelocher",2759316.0,1250779.0
8572063,"Grandfontaine, bas du village",2562281.0,1248999.0
8572582,"Baden, Historisches Museum",2665787.0,1258395.0
8572583,"Ehrendingen, Niedermatt",2668054.0,1261086.0
8572064,"Grandfontaine, bif. Roche d'Or",2562888.0,1247836.0
8572584,"Lengnau AG, Abzw. Husen",2666806.0,1262330.0
8582405,"Grüsch, Ingerloch",2767910.0,1205432.0
8582406,"Schiers, Rossgasse",2771713.0,1204319.0
8582420,"Bad Ragaz, Sportplatz",2756953.0,1209458.0
8572065,"Réclère, village",2561032.0,1247312.0
8572067,"Damvant, église",2559114.0,1246986.0
8582423,"Suscévaz, Au Coin",2534749.0,1179878.0
8572068,"Coeuve, rte de Porrentruy",2574349.0,1255406.0
8572069,"Coeuve, école",2574354.0,1255867.0
8572070,"Damphreux, Le Coinat",2574639.0,1258655.0
8582425,"Collombey, Les Perraires",2561645.0,1125150.0
8582431,"Bramois, église",2597309.0,1119957.0
8582432,"Bramois, Est",2597494.0,1120241.0
8582433,"Bramois, Pont de Bramois",2597119.0,1119732.0
8582445,"Bitsch, Chavez",2644334.0,1131739.0
8582487,"Marin-Epagnier, gare",2567431.0,1206525.0
8572072,"Lugnez, Rauracienne",2574380.0,1259328.0
8572073,"Lugnez, Terrain de football",2574805.0,1259569.0
8572071,"Lugnez, Union",2574554.0,1258890.0
8570180,"Echallens, Château",2538207.0,1165837.0
8572587,"Lengnau AG, Brücke",2667049.0,1263744.0
8582498,"Tägerwilen Dorf, Bahnhof",2727797.0,1279553.0
8572127,"Nunningen, Roderis",2611917.0,1250856.0
8572126,"Nunningen, Engimühle",2612608.0,1250316.0
8570203,"Echallens, place Emile Gardaz",2538684.0,1165776.0
8570202,"Echallens, Les Coulisses",2537935.0,1166081.0
8582505,"Sion, Chapelle",2591656.0,1119315.0
8582504,"Ovronnaz, chapelle",2579417.0,1116596.0
8572524,"Untersiggenthal, Hardacker",2660430.0,1263340.0
8570201,"Goumoens-la-Ville, Tuilerie",2537030.0,1167145.0
8570200,"Chavornay, gare",2533422.0,1173584.0
8570199,"Corcelles-sur-Chav., rte Chav.",2535791.0,1172775.0
8570198,"Corcelles-sur-Chav., village",2535927.0,1172892.0
8572125,"Nunningen, Engi",2612935.0,1250199.0
8572123,"Nunningen, See",2613351.0,1249521.0
8583055,"Schmerikon, Seeblick",2713130.0,1231645.0
8570197,"Corcelles-sur-Chav., Longeraie",2536289.0,1172819.0
8582506,"Aarburg, Alter Friedhof",2634922.0,1241807.0
8572128,"Himmelried, vorderer Igraben",2611953.0,1251718.0
8582507,"Aarburg, Kloosmatte",2635464.0,1242990.0
8572511,"Gebenstorf, Cherne",2660506.0,1259150.0
8582569,"Guggisberg, Kirchhalten",2590948.0,1180118.0
8582566,"Wilderswil, Oberland Shopping",2632774.0,1169239.0
8582565,"Sursee, Chommlibach",2650702.0,1226103.0
8582564,"Sursee, Münchrüti",2650084.0,1225251.0
8582560,"Sursee, Sappeurstrasse",2650628.0,1225537.0
8582549,"Reinach AG, Beinwiler Höhe",2657253.0,1234962.0
8572513,"Birmenstorf AG, Schinebüel",2660501.0,1257356.0
8572129,"Himmelried, Waldeck",2611014.0,1252423.0
8572514,"Birmenstorf AG, Gemeindehaus",2661299.0,1256884.0
8572515,"Birmenstorf AG, Heigelweg",2661742.0,1256745.0
8582531,"Torgon, village",2556717.0,1129981.0
8582525,"Olten, Sälistrasse",2635351.0,1244066.0
8582524,"Olten, Passerelle",2635473.0,1243650.0
8572130,"Himmelried, Schulhaus",2611847.0,1252277.0
8582503,"Morthey, Préplan",2579900.0,1115636.0
8570196,"Corcelles-sur-Chav., Tuilerie",2537238.0,1172186.0
8570195,"Penthéréaz, Champ-de-Vaud",2537416.0,1171661.0
8572089,"Cornol, bas du village",2578904.0,1250901.0
8572099,"Charmoille, anc. poste",2582289.0,1252431.0
8572095,"Asuel, Maison communale",2582845.0,1249765.0
8570186,"Oulens-sous-Echallens,Gd Salle",2534016.0,1165700.0
8572094,"Asuel, école",2582802.0,1250157.0
8572093,"Pleujouse, bas du village",2582563.0,1251162.0
8572092,"Fregiécourt, place La Baroche",2581880.0,1251418.0
8572088,"Courgenay, haut du village",2577022.0,1250384.0
8583059,"Niederuzwil, Friedeck",2728545.0,1256267.0
8570185,"Bettens, croisée",2534101.0,1164559.0
8572086,"Courgenay, Pierre Percée",2575916.0,1250590.0
8570184,"St-Barthélemy, Château",2535496.0,1165206.0
8570183,"St-Barthélemy, village",2535889.0,1165298.0
8570182,"St-Barthélemy, Champ Cadet",2536361.0,1165217.0
8570181,"Echallens, route de Cossonay",2537838.0,1165782.0
8572100,"Charmoille, village",2582798.0,1252561.0
8583058,"Niederuzwil, Sonnmatt",2728622.0,1255822.0
8570194,"Penthéréaz, Le Battoir",2536279.0,1170889.0
8572108,"Epiquerez, Montbion",2572821.0,1241355.0
8572113,"Laufen, Bahnhof",2604798.0,1252024.0
8570192,"Penthéréaz, village",2536121.0,1170404.0
8570190,"Goumoens-la-Ville, centre",2536117.0,1167767.0
8572110,"Soubey, Chercenay",2571322.0,1240418.0
8572109,Essertfallon,2572204.0,1241683.0
8570189,"Goumoens-la-Ville, Eclagnens",2535997.0,1167628.0
8570188,"Eclagnens, collège",2535145.0,1167039.0
8572102,"St-Ursanne, Lorette",2579422.0,1246192.0
8572107,"Epauvillers, haut du village",2575308.0,1242593.0
8572106,"Epauvillers, bif. sur Le Péca",2576597.0,1243673.0
8572105,Chez-le-Baron,2576941.0,1244011.0
8572104,"Montenol, Prés-de-Montenol",2577496.0,1244351.0
8572103,"Montenol, village",2578178.0,1244587.0
8570187,"Oulens-sous-Echallens, collège",2534119.0,1166169.0
8582388,"Daviaz, Charrière",2564716.0,1119346.0
8572206,Museumsplatz,2613438.0,1258664.0
8582578,"Cerniat FR, église",2578394.0,1164631.0
8572062,"Grandfontaine, haut du village",2562145.0,1249278.0
8572680,"Küngoldingen, Post",2638206.0,1239334.0
8572681,"Oftringen, Schulhaus/Kirche",2637134.0,1240209.0
8572682,"Oftringen, Baslerstrasse",2636262.0,1240465.0
8572683,"Aarburg-Oftringen, Bahnhof",2635472.0,1241137.0
8572684,"Zofingen, Spitalgasse",2638129.0,1237990.0
8572685,"Oftringen, Ruhbank",2637658.0,1238486.0
8572686,"Oftringen, Wirtshüsli",2637267.0,1239327.0
8572687,"Oftringen, alte Strasse",2635734.0,1239897.0
8572688,"Rothrist, Rössli",2634849.0,1239494.0
8582133,"Alvaschein, Solisbrücke",2759992.0,1171872.0
8572690,"Rothrist, Bahnhof",2633264.0,1239567.0
8572691,"Rothrist, Grüebli",2633173.0,1239182.0
8572692,"Rothrist, Brunnhalde",2633186.0,1238904.0
8572693,"Rothrist, Weier",2632917.0,1238726.0
8582132,"Vaz/Obervaz, Solis",2758815.0,1172101.0
8572679,"Oftringen, Bühnenberg-Sonnmatt",2638273.0,1238784.0
8572678,"Oftringen, Döbeligut",2638299.0,1238567.0
8572677,"Zofingen, Mühlethalstrasse",2638385.0,1238335.0
8582142,"Ormalingen, Zwischbach",2633312.0,1257908.0
8572661,"Kirchleerau, Fabrik Hunziker",2646998.0,1236805.0
8582163,"Amriswil, Kirchstrasse",2740048.0,1268012.0
8582162,"Hefenhofen, Sonne",2739890.0,1269897.0
8582161,"Dozwil, Oberdorfstrasse",2741471.0,1271102.0
8582160,"Müllheim, Felsenau",2717131.0,1273289.0
8582154,"Glovelier, ZAM/rte de Boécourt",2582568.0,1243215.0
8572669,"Triengen, Dorf",2648361.0,1231602.0
8572676,"Geuensee, Zollhaus",2651187.0,1226751.0
8572670,"Triengen, Grund",2648694.0,1231190.0
8582140,"Hintergoldingen, Austrasse",2716575.0,1237787.0
8582137,"Bassins, Piscine",2507383.0,1146894.0
8572673,"Büron, Eichenmoos",2650152.0,1228597.0
8572674,"Geuensee, Sternen",2650644.0,1227903.0
8572675,"Geuensee, Ausserdorf",2650959.0,1227366.0
8582131,"Porrentruy, Haute-Fin",2573186.0,1252253.0
8582128,"Porrentruy, Patinoire",2573798.0,1251815.0
8582127,"Porrentruy, Vauches/Perche",2573168.0,1251743.0
8572725,"Brittnau, Einmündung Zelgli",2638284.0,1234702.0
8582112,"Rain, Sandblatten",2660982.0,1219846.0
8582104,"Zwillikon, Lochhof",2674425.0,1237984.0
8582103,"Rafz, Bleiki",2683501.0,1274333.0
8572722,"Strengelbach, Gemeindehaus",2637167.0,1236490.0
8582102,Neuhausen SBB,2689057.0,1281986.0
8582086,"Porrentruy, Voyeboeuf",2573933.0,1251237.0
8572726,"Brittnau, Abzw. Bahnhof",2638836.0,1234601.0
8582123,"Neftenbach, Wolfgässli",2692427.0,1264797.0
8572727,"Brittnau-Wikon, Bahnhof",2639226.0,1234755.0
8572728,"Zofingen, Oberer Stadteingang",2638480.0,1237365.0
8572729,"Reiden, Sonne",2640325.0,1233086.0
8572730,"Reiden, Friedmattstrasse",2640054.0,1233005.0
8572731,"Brittnau, Liebigen",2637041.0,1232329.0
8572740,"Brittnau, Lärchenweg",2638619.0,1235629.0
8582116,"Mathon, Muntsulej",2751397.0,1167193.0
8582124,"Porrentruy, Minoux",2571958.0,1252063.0
8582126,"Porrentruy, Rasse",2572781.0,1250936.0
8572705,"Vordemwald, Iselishof",2635373.0,1236277.0
8582125,"Porrentruy, route Bressaucourt",2571940.0,1251389.0
8572700,"Zofingen, Henzmannstrasse",2637886.0,1237538.0
8572701,"Zofingen, Falkeisenmatte",2637942.0,1237191.0
8572702,"Zofingen, Mühlewiese",2637725.0,1236965.0
8572703,"Strengelbach, Bifang",2637378.0,1236795.0
8572704,"Vordemwald, Weierdentsch",2635954.0,1236202.0
8572706,"Vordemwald, Schulhaus",2634677.0,1235872.0
8572715,"St. Urban, Bahnhof",2630093.0,1231306.0
8572707,"Vordemwald, Rest. Tannenbaum",2634345.0,1234825.0
8572710,"Pfaffnau, Dorfplatz",2634891.0,1230982.0
8572711,"Roggliswil, Niederwil",2634088.0,1229386.0
8572712,"St. Urban, Sonnhalden",2631101.0,1230271.0
8572713,"St. Urban, Birchmatt",2630424.0,1230784.0
8572714,"St. Urban, Klinik",2630320.0,1231045.0
8572660,"Staffelbach, Suhrenbrücke",2645876.0,1237059.0
8582165,"Engishofen, Dorfplatz",2736432.0,1269006.0
8582166,"Kümmertshausen, Hauptstrasse",2735651.0,1269862.0
8572609,"Merenschwand, Hinterdorf",2670471.0,1235206.0
8572603,"Jonen, Käppeli",2672244.0,1239171.0
8572604,"Obfelden, Bickwil",2674471.0,1235703.0
8572605,"Ottenbach, Hinterdorf",2672901.0,1237448.0
8582241,"Oberegg AI, Landmark",2756375.0,1251499.0
8582240,"Trogen, Eugst",2754661.0,1251884.0
8572608,"Merenschwand, Allmend Gut",2671783.0,1234928.0
8572610,"Muri AG, Egg",2668547.0,1236507.0
8582242,"Oberegg AI, Honegg",2757020.0,1251991.0
8582239,"Trogen, Lindenbüel",2753394.0,1252341.0
8582233,"Möhlin, Kleemattstrasse",2630030.0,1268876.0
8582232,"Möhlin, Helvetierstrasse",2629964.0,1269124.0
8582231,"Möhlin, Schwimmbad",2630277.0,1269502.0
8582230,"Möhlin, Bata Park",2630398.0,1269602.0
8582228,"Zimmerwald, Weiermatt",2602759.0,1192451.0
8572602,"Oberlunkhofen, Haldenmatten",2671852.0,1240711.0
8582243,"Gossau SG, Bruggwis",2739080.0,1252481.0
8582226,"Weinfelden, Güttingersreuti",2726832.0,1269325.0
8587689,"Männedorf, Sonnenfeld",2696013.0,1233705.0
8572061,"Grandfontaine, poste",2562448.0,1249142.0
8572054,"Porrentruy, Hôpital entrée",2571353.0,1252170.0
8572052,"Fahy, église",2563122.0,1252057.0
8583103,"Solothurn, Sternen",2608102.0,1229048.0
8572050,"Bure, Buratte",2567593.0,1255047.0
8570238,"Echallens, gare",2538277.0,1165699.0
8570175,"Villars-Mendraz, Praz-Longet",2545497.0,1166029.0
8582255,"Oensingen, Jurastrasse",2621769.0,1237489.0
8572588,"Endingen, Schöntal",2664606.0,1265054.0
8582387,"Les Agettes, d'en haut",2595346.0,1117435.0
8572590,"Weiach, Alter Bahnhof",2674250.0,1268550.0
8582262,"Bern Brünnen Westside, Bahnhof",2595154.0,1199261.0
8582258,"Gadmen, Tällibahn",2668765.0,1176054.0
8582257,"Wilderswil, Kirchgasse",2632592.0,1168257.0
8582227,"St. Gallen, Arena",2740870.0,1252420.0
8582221,"Chamoson, cimetière",2583774.0,1116928.0
8572657,"Schöftland, Pikardie",2645641.0,1239265.0
8582173,"Illighausen, Wilen",2733131.0,1274447.0
8582176,"Andwil TG, Eckartshausen",2733659.0,1270623.0
8582175,"Birwinken, Käserei",2732605.0,1271719.0
8582174,"Klarsreuti, Linde",2733524.0,1272247.0
8572646,"Unterlunkhofen, Gemeindehaus",2671180.0,1241509.0
8572647,"Rottenschwil, Seematten",2669996.0,1241018.0
8572648,"Schöftland, Bahnhof",2646239.0,1239593.0
8582171,"Langrickenbach, Waldhof",2736416.0,1271934.0
8570173,"Peney-le-Jorat, Chalet Renards",2545095.0,1164494.0
8572651,"Schöftland, Dorfstrasse",2646345.0,1239926.0
8572652,"Uerkheim, Schweizermatten",2644372.0,1239691.0
8572653,"Bottenwil, Unterdorf",2643122.0,1237623.0
8572654,"Zofingen, Ackerstrasse",2638725.0,1238654.0
8582170,"Langrickenbach, Rutishausen",2736873.0,1271371.0
8572656,"Schöftland, Dreistein",2645915.0,1239300.0
8582177,"Andwil TG, Volg",2733684.0,1269988.0
8582178,"Heimenhofen, Kreuzung",2733348.0,1269912.0
8582217,"Sierre, Chemin des Pins",2607426.0,1126388.0
8582199,"Les Thioleyres, village",2551904.0,1154452.0
8582215,"Grimentz, Les Fioz",2611254.0,1114962.0
8582213,"La Neuveville, Ruis de Vaux",2573251.0,1212377.0
8582212,"Le Landeron, Bellevue",2572855.0,1212215.0
8582210,"Bern, Untermattweg",2597006.0,1199814.0
8582202,"Palézieux, En Plan",2552854.0,1155614.0
8582200,"Les Tavernes, collège",2552116.0,1155971.0
8582197,"Chur, Quaderwiese",2759816.0,1191281.0
8582179,"Donzhausen, Dorfplatz",2732280.0,1268534.0
8570174,"Peney-le-Jorat, poste",2545490.0,1164895.0
8582196,"Islikon, Zentrum",2705627.0,1267021.0
8582192,"Oensingen, Kreisschule",2621323.0,1237341.0
8582191,"Langrickenbach, Neuhof",2736639.0,1271661.0
8582190,"Steffisburg, Ziegeleistrasse",2615047.0,1180308.0
8582180,"Seuzach, Forrenbergstrasse",2697136.0,1265343.0
8582574,"Meinisberg, Rosenweg",2593419.0,1223404.0
8582579,"Schluein, Casanova",2735349.0,1182227.0
8583046,"Bern, Forsthaus",2598396.0,1200100.0
8572497,"Würenlingen, Bären",2661447.0,1265114.0
8572311,"Zeglingen, Sagi",2634938.0,1252363.0
8572312,"Zeglingen, Oberdorf",2635371.0,1251869.0
8572313,"Möhlin, Bahnhof",2629697.0,1267948.0
8572314,"Balsthal, Post",2619273.0,1240373.0
8572315,"Balsthal, Zentrum",2619506.0,1240596.0
8572194,"Bärschwil, Station",2602856.0,1250010.0
8572316,"Balsthal, Brauerei",2619722.0,1240937.0
8572193,"Beinwil SO, Oberbuchen",2614916.0,1245809.0
8572192,"Beinwil SO, Schachen",2612761.0,1245112.0
8572191,"Beinwil SO, Kloster",2611489.0,1245495.0
8572190,"Beinwil SO, Bachmättli",2609779.0,1245738.0
8572189,"Erschwil, St. Benedikt",2607723.0,1247327.0
8572317,"Balsthal, St. Wolfgang",2620418.0,1241244.0
8572318,"Mümliswil, Lobisei",2620456.0,1242260.0
8572319,"Mümliswil, Kammfabrik",2620187.0,1243067.0
8572309,"Rünenberg, Frohe Aussicht",2633653.0,1253529.0
8572308,"Rünenberg, Unterdorf",2633544.0,1254015.0
8572307,"Gelterkinden, Musikschule",2631848.0,1256612.0
8572297,"Anwil, Ausserdorf",2638091.0,1255786.0
8572290,"Hemmiken, Stiegelmatt",2633621.0,1259251.0
8572291,"Hemmiken, Friedhof",2633795.0,1259513.0
8572293,"Ormalingen, Oberdorf",2633143.0,1257584.0
8572294,"Rothenfluh, Säge",2634635.0,1257722.0
8582870,"Klosters, Vereinapark",2786340.0,1193645.0
8572296,"Anwil, Talweiher",2636955.0,1255792.0
8572298,"Kienberg, Kreuz",2638676.0,1255329.0
8582864,"Klosters, Rufinis",2785870.0,1195307.0
8572299,"Gelterkinden, Rünenbergerbr.",2631604.0,1257034.0
8582869,"Klosters, Malein",2786035.0,1194550.0
8582868,"Klosters, Überm Bach",2785003.0,1195599.0
8582867,"Klosters, Täschi",2787188.0,1193551.0
8582866,"Klosters, Stütz",2786249.0,1193075.0
8582865,"Klosters, Sportzentrum",2786610.0,1193313.0
8572320,"Mümliswil, Schulhaus",2619610.0,1243562.0
8572321,"Ramiswil, Mühle",2617375.0,1243994.0
8572322,"Ramiswil, Abzw. Scheltenstr.",2616035.0,1244137.0
8582843,"Klosters, Bir Legi",2788802.0,1193143.0
8572355,"Aarburg, Städtli",2634803.0,1241312.0
8582848,"Klosters, Doggiboden",2787100.0,1193060.0
8582847,"Klosters, Bündnerhof",2786352.0,1193292.0
8582846,"Klosters, Bündelti",2788330.0,1193133.0
8582845,"Klosters, Brügga",2786278.0,1193250.0
8582844,"Klosters, Brachweg",2786927.0,1193178.0
8582842,"Klosters, Au",2787599.0,1193295.0
8572353,"Aarburg, Längacker",2635343.0,1242575.0
8582826,"Diessenhofen, Landi",2698490.0,1281951.0
8582808,"Märstetten, Muggenwinggel",2722712.0,1271268.0
8582804,"Ettingen, Lebernweg",2608132.0,1258878.0
8570223,"Boulens, croisée",2545005.0,1170154.0
8582802,"Kaiseraugst, Sagerweg",2622484.0,1265110.0
8582801,"Aesch BL, Sportanl Löhrenacker",2611065.0,1258008.0
8572354,"Aarburg, Höhe",2635202.0,1242137.0
8572352,"Olten, Bahnhof",2635383.0,1244670.0
8572323,"Ramiswil, Kapelle",2616566.0,1244940.0
8582857,"Klosters, Mälcheti",2786528.0,1192827.0
8572324,"Ramiswil, Alpenblick",2616777.0,1245184.0
8582863,"Klosters, Rüefa",2786070.0,1195055.0
8582862,"Klosters, Risweg",2785268.0,1195555.0
8582861,"Klosters, Kraftwerk",2787362.0,1192957.0
8582860,"Klosters, Nutlihüschi",2786404.0,1193867.0
8582859,"Krattigen, Tschuppen",2622546.0,1167771.0
8582856,"Klosters, Kirchplatz",2786276.0,1193927.0
8582849,"Serneus, Capeira",2783504.0,1196072.0
8582855,"Klosters, Kath. Kirche",2786121.0,1194205.0
